timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
634851461,-0.07058932,0.0642021,0.00088775594,0.0,0.0,-0.2951886,0
634856453,-0.06979582,0.09264498,0.0004563722,0.0,0.0,-0.2991451,0
634861471,-0.07034365,0.091964975,0.0005560568,0.0,0.0,-0.2991451,0
634866454,-0.09034344,0.08434663,0.00023777827,0.0,0.0,-0.30174166,0
634871457,-0.09096408,0.083776675,0.00026315777,0.0,0.0,-0.30174166,0
634876503,-0.095985934,0.07942734,-7.915978e-05,0.0,0.0,-0.30355585,0
634881453,-0.095687345,0.07821951,0.0002946329,0.0,0.0,-0.30355585,0
634886454,-0.07458191,0.059985146,-1.7154982e-05,0.0,0.0,-0.3053295,0
634891494,-0.074564576,0.059350003,0.0002589582,0.0,0.0,-0.3053295,0
634896453,-0.030512113,0.07863075,-6.833782e-05,0.0,0.0,-0.3084592,0
634901464,-0.03039265,0.078330055,0.000456515,0.0,0.0,-0.3084592,0
634906511,-0.047105063,0.043291297,0.000703944,0.0,0.0,-0.3124187,0
634911448,-0.047236018,0.043470517,0.00058694027,0.0,0.0,-0.3124187,0
634916454,-0.12358953,0.03939735,0.0007130868,0.0,0.0,-0.31724003,0
634921494,-0.12480262,0.03955786,0.00048996694,0.0,0.0,-0.31724003,0
634926448,-0.14807132,0.020747181,0.001532667,0.0,0.0,-0.3207496,0
634931454,-0.14775679,0.021687683,0.0030709365,0.0,0.0,-0.3207496,0
634936496,-0.15676297,0.033388898,0.005701505,0.0,0.0,-0.32313275,0
634941464,-0.15506005,0.03487105,0.008282954,0.0,0.0,-0.32313275,0
634946448,-0.14131384,0.08398315,0.009896589,0.0,0.0,-0.32658514,0
634951498,-0.14135815,0.08402204,0.009835809,0.0,0.0,-0.32658514,0
634956456,-0.079001054,0.07422618,0.0077104145,0.0,0.0,-0.32987496,0
634961447,-0.07924981,0.07355709,0.0054727877,0.0,0.0,-0.32987496,0
634966494,-0.03950459,0.078824826,0.0029218402,0.0,0.0,-0.3330453,0
634971459,-0.038514126,0.07911712,0.0008690707,0.0,0.0,-0.3330453,0
634976445,-0.07264901,0.07499178,0.00031074733,0.0,0.0,-0.338225,0
634981503,-0.072891995,0.07597432,-0.00026036514,0.0,0.0,-0.338225,0
634986454,-0.09124067,0.10628432,0.00017646875,0.0,0.0,-0.34352618,0
634991459,-0.09307052,0.1066106,0.00026279976,0.0,0.0,-0.34352618,0
634996474,-0.06596328,0.07352616,-0.00062340585,0.0,0.0,-0.34755617,0
635001458,-0.06466167,0.07180288,-0.0010026003,0.0,0.0,-0.34755617,0
635006472,-0.07728497,0.083700895,-0.00231793,0.0,0.0,-0.35012412,0
635011469,-0.07698592,0.08256705,-0.0040192553,0.0,0.0,-0.35012412,0
635016454,-0.10627607,0.033121217,-0.0046997136,0.0,0.0,-0.35282233,0
635021457,-0.10800642,0.033673853,-0.0050568613,0.0,0.0,-0.35282233,0
635026495,-0.12792371,0.08175027,-0.004659482,0.0,0.0,-0.3571229,0
635031460,-0.12792061,0.08295757,-0.0036970086,0.0,0.0,-0.3571229,0
635036464,-0.11581625,0.019020768,-0.0033639264,0.0,0.0,-0.360981,0
635041498,-0.11634496,0.01897153,-0.0024877463,0.0,0.0,-0.360981,0
635046447,-0.08801192,0.044294488,-0.002969863,0.0,0.0,-0.36588326,0
635051455,-0.0891688,0.042766962,-0.0026495487,0.0,0.0,-0.36588326,0
635056507,-0.09277854,0.07413131,-0.0023408723,0.0,0.0,-0.36979657,0
635061460,-0.09224017,0.073767,-0.002293388,0.0,0.0,-0.36979657,0
635066453,-0.10981372,0.08658939,-0.001810508,0.0,0.0,-0.37285498,0
635071500,-0.10978855,0.08784483,-0.0012242293,0.0,0.0,-0.37285498,0
635076448,-0.105163254,0.08906432,-0.00050593104,0.0,0.0,-0.37677157,0
635081454,-0.10466225,0.090183124,0.0007578733,0.0,0.0,-0.37677157,0
635086499,-0.09051461,0.08166247,0.00091792794,0.0,0.0,-0.38048908,0
635091463,-0.089563005,0.08175678,0.0013227098,0.0,0.0,-0.38048908,0
635096448,-0.082098044,0.08820923,0.0012161854,0.0,0.0,-0.38303718,0
635101510,-0.08239577,0.08774244,0.0006023259,0.0,0.0,-0.38303718,0
635106468,-0.12333766,0.102701195,0.00024217762,0.0,0.0,-0.3867526,0
635111447,-0.12422889,0.10331561,-0.0001628464,0.0,0.0,-0.3867526,0
635116501,-0.18176948,0.05407834,-0.00018435548,0.0,0.0,-0.38833585,0
635121456,-0.18129942,0.054197766,0.000108311506,0.0,0.0,-0.38833585,0
635126447,-0.13786338,0.029298976,0.00030704238,0.0,0.0,-0.39262998,0
635131495,-0.13690254,0.029303486,0.00094536174,0.0,0.0,-0.39262998,0
635136456,-0.18051696,0.029777467,0.0019216647,0.0,0.0,-0.39236316,0
635141448,-0.18044324,0.030074153,0.00059615675,0.0,0.0,-0.39236316,0
635146471,-0.13672964,0.06567996,-0.00019655765,0.0,0.0,-0.39234903,0
635151458,-0.13666144,0.06496303,-0.00029162242,0.0,0.0,-0.39234903,0
635156454,-0.15489876,0.1057243,-0.0011970231,0.0,0.0,-0.3892927,0
635161469,-0.15430354,0.10561812,-0.0015944035,0.0,0.0,-0.3892927,0
635166455,-0.10874629,0.01945494,-0.0032356053,0.0,0.0,-0.38735622,0
635171454,-0.11014218,0.022308987,-0.0039100875,0.0,0.0,-0.38735622,0
635176474,-0.08699437,-0.030802803,-0.003597941,0.0,0.0,-0.3851383,0
635181456,-0.088206075,-0.03044793,-0.004425223,0.0,0.0,-0.3851383,0
635186468,-0.08353511,0.04861538,-0.004355778,0.0,0.0,-0.38565287,0
635191501,-0.083675355,0.046697468,-0.005341139,0.0,0.0,-0.38565287,0
635196450,-0.07851655,0.066847056,-0.0053405925,0.0,0.0,-0.38617975,0
635201461,-0.07723818,0.06752098,-0.0035012898,0.0,0.0,-0.38617975,0
635206511,-0.11965088,0.03126459,-0.0036076596,0.0,0.0,-0.38486585,0
635211447,-0.11746105,0.03215927,-0.0034014888,0.0,0.0,-0.38486585,0
635216453,-0.02444944,0.07784574,-0.0031816845,0.0,0.0,-0.3877268,0
635221493,-0.023496497,0.07806206,-0.0016169165,0.0,0.0,-0.3877268,0
635226448,-0.09497381,0.06676888,0.0025598,0.0,0.0,-0.3829928,0
635231472,-0.09193483,0.06745406,0.0030621218,0.0,0.0,-0.3829928,0
635236495,-0.09981487,0.018081853,0.002387957,0.0,0.0,-0.3801409,0
635241451,-0.09522575,0.018008748,0.0028959205,0.0,0.0,-0.3801409,0
635246454,0.03737666,0.054271046,0.0027311542,0.0,0.0,-0.3811283,0
635251502,0.042429715,0.053942915,0.0032381741,0.0,0.0,-0.3811283,0
635256457,0.043482132,-0.044220913,0.0035649084,0.0,0.0,-0.37813944,0
635261445,0.051045816,-0.04228569,0.0040947488,0.0,0.0,-0.37813944,0
635266475,0.06597104,-0.01534225,0.005430133,0.0,0.0,-0.37678725,0
635271457,0.07346494,-0.016087197,0.0067266966,0.0,0.0,-0.37678725,0
635276446,0.06603488,-0.012266104,0.007930211,0.0,0.0,-0.37684396,0
635281496,0.07174784,-0.013075205,0.0078022527,0.0,0.0,-0.37684396,0
635286460,0.10465193,-0.028395183,0.0076053822,0.0,0.0,-0.37562788,0
635291447,0.11056371,-0.02749937,0.00804872,0.0,0.0,-0.37562788,0
635296493,0.1527054,-0.01432278,0.007717678,0.0,0.0,-0.37827677,0
635301458,0.15800752,-0.013158205,0.0073942784,0.0,0.0,-0.37827677,0
635306471,0.14855026,-0.01773575,0.007289978,0.0,0.0,-0.3824272,0
635311493,0.1526285,-0.01667179,0.0075124013,0.0,0.0,-0.3824272,0
635316465,0.12917513,0.028404487,0.008657749,0.0,0.0,-0.38186246,0
635321454,0.13169947,0.029771859,0.009133817,0.0,0.0,-0.38186246,0
635326466,0.12851638,0.009223477,0.008231218,0.0,0.0,-0.38493615,0
635331455,0.12919655,0.010979412,0.007865459,0.0,0.0,-0.38493615,0
635336455,0.1268397,0.024483018,0.0068463357,0.0,0.0,-0.38431677,0
635341496,0.12727152,0.023272254,0.0052334284,0.0,0.0,-0.38431677,0
635346459,0.10234904,0.064856134,0.0034497124,0.0,0.0,-0.385611,0
635351459,0.10325442,0.06269723,0.0010604205,0.0,0.0,-0.385611,0
635356500,0.06560449,0.08067787,-0.00043550922,0.0,0.0,-0.38621634,0
635361474,0.06650909,0.07900169,-0.002047238,0.0,0.0,-0.38621634,0
635366462,0.0767594,0.03668022,-0.0041142516,0.0,0.0,-0.3872663,0
635371494,0.077537596,0.034815684,-0.0058616456,0.0,0.0,-0.3872663,0
635376451,0.10774468,0.052411664,-0.00885381,0.0,0.0,-0.38767534,0
635381455,0.10742713,0.048498552,-0.011386601,0.0,0.0,-0.38767534,0
635386475,0.04515657,-0.018017882,-0.013536223,0.0,0.0,-0.39113438,0
635391451,0.04225774,-0.020862196,-0.01622698,0.0,0.0,-0.39113438,0
635396460,0.03314365,-0.045539483,-0.019053508,0.0,0.0,-0.39082092,0
635401512,0.02886851,-0.046727955,-0.022248335,0.0,0.0,-0.39082092,0
635406467,0.051440705,-0.058085307,-0.024943132,0.0,0.0,-0.39179018,0
635411448,0.046416193,-0.060121138,-0.02779987,0.0,0.0,-0.39179018,0
635416474,0.012873179,-0.041072562,-0.031217318,0.0,0.0,-0.39138892,0
635421459,0.007498096,-0.043989338,-0.034104235,0.0,0.0,-0.39138892,0
635426447,0.0036083558,-0.03632525,-0.03745569,0.0,0.0,-0.39222178,0
635431499,0.00070994504,-0.03701083,-0.04040418,0.0,0.0,-0.39222178,0
635436456,-0.044237316,-0.068679124,-0.04236377,0.0,0.0,-0.38975757,0
635441453,-0.04443347,-0.06573027,-0.04430363,0.0,0.0,-0.38975757,0
635446498,-0.11340634,-0.060666405,-0.04567436,0.0,0.0,-0.3866977,0
635451455,-0.11441864,-0.060364723,-0.04711256,0.0,0.0,-0.3866977,0
635456455,-0.12774074,-0.038100734,-0.048814513,0.0,0.0,-0.38555425,0
635461469,-0.12797113,-0.039006468,-0.049660433,0.0,0.0,-0.38555425,0
635466459,-0.19257772,-0.049387667,-0.050873607,0.0,0.0,-0.3822123,0
635471462,-0.19188601,-0.050190188,-0.05123107,0.0,0.0,-0.3822123,0
635476475,-0.24529675,-0.07457802,-0.05148323,0.0,0.0,-0.3805825,0
635481455,-0.24506718,-0.07336796,-0.05239194,0.0,0.0,-0.3805825,0
635486455,-0.14622813,-0.051035345,-0.050728176,0.0,0.0,-0.37916836,0
635491508,-0.14279601,-0.049217407,-0.049744356,0.0,0.0,-0.37916836,0
635496460,-0.1194791,-0.038367324,-0.049309414,0.0,0.0,-0.37787238,0
635501455,-0.114770986,-0.03761281,-0.049098738,0.0,0.0,-0.37787238,0
635506514,-0.05206647,-0.05811598,-0.049128164,0.0,0.0,-0.37749544,0
635511449,-0.048656672,-0.05796896,-0.048896126,0.0,0.0,-0.37749544,0
635516456,-0.092066444,-0.041684505,-0.048992716,0.0,0.0,-0.3778261,0
635521501,-0.09083842,-0.04198328,-0.049076892,0.0,0.0,-0.3778261,0
635526448,-0.037025247,-0.048691694,-0.049490295,0.0,0.0,-0.37909395,0
635531466,-0.034607198,-0.048927724,-0.049105313,0.0,0.0,-0.37909395,0
635536497,-0.078389056,-0.0091191,-0.046965387,0.0,0.0,-0.3766572,0
635541450,-0.07487456,-0.007532053,-0.044989012,0.0,0.0,-0.3766572,0
635546454,-0.09492984,-0.041498326,-0.041561417,0.0,0.0,-0.37540084,0
635551495,-0.08932331,-0.03850176,-0.039357916,0.0,0.0,-0.37540084,0
635556443,-0.09934492,-0.043044746,-0.038507797,0.0,0.0,-0.3731991,0
635561447,-0.096337594,-0.04460736,-0.037888322,0.0,0.0,-0.3731991,0
635566503,-0.04630732,-0.004064055,-0.037854463,0.0,0.0,-0.37322268,0
635571454,-0.045008488,-0.005718479,-0.038318533,0.0,0.0,-0.37322268,0
635576451,0.014281546,-0.02421466,-0.03888269,0.0,0.0,-0.3721776,0
635581495,0.017316291,-0.024083465,-0.03961947,0.0,0.0,-0.3721776,0
635586456,0.054489896,-0.01249471,-0.038428582,0.0,0.0,-0.37092698,0
635591448,0.05870992,-0.0108254785,-0.038794834,0.0,0.0,-0.37092698,0
635596504,0.039367206,-0.0142558105,-0.038729344,0.0,0.0,-0.3719901,0
635601454,0.042651758,-0.01383527,-0.038146194,0.0,0.0,-0.3719901,0
635606462,0.07052396,0.019818015,-0.038098276,0.0,0.0,-0.3739815,0
635611496,0.07036196,0.019059435,-0.037812572,0.0,0.0,-0.3739815,0
635616448,0.063775934,0.010876471,-0.039247386,0.0,0.0,-0.37581834,0
635621464,0.06220028,0.010810917,-0.04069135,0.0,0.0,-0.37581834,0
635626472,0.05759751,-0.052665703,-0.04158064,0.0,0.0,-0.3742197,0
635631459,0.055918846,-0.054056287,-0.042668942,0.0,0.0,-0.3742197,0
635636459,-0.010144011,-0.04729734,-0.04313301,0.0,0.0,-0.37837252,0
635641505,-0.01145938,-0.04935092,-0.043869734,0.0,0.0,-0.37837252,0
635646452,0.0042093406,-0.03699798,-0.04484928,0.0,0.0,-0.3806326,0
635651454,0.003599256,-0.0391625,-0.043761574,0.0,0.0,-0.3806326,0
635656502,-0.011163758,-0.05714663,-0.042855848,0.0,0.0,-0.38147515,0
635661445,-0.012435861,-0.056704786,-0.041749828,0.0,0.0,-0.38147515,0
635666456,0.005593514,-0.050411437,-0.040344857,0.0,0.0,-0.3822618,0
635671498,0.0070827045,-0.047467493,-0.03925148,0.0,0.0,-0.3822618,0
635676442,0.036262322,0.0033105419,-0.037436433,0.0,0.0,-0.37620163,0
635681456,0.040598236,0.005208372,-0.036291614,0.0,0.0,-0.37620163,0
635686502,0.048755195,0.00022988934,-0.03902768,0.0,0.0,-0.37017712,0
635691447,0.0531046,0.00012968511,-0.043318372,0.0,0.0,-0.37017712,0
635696457,0.09026043,0.0067955256,-0.046719585,0.0,0.0,-0.36874175,0
635701498,0.09646619,0.0075746,-0.050007004,0.0,0.0,-0.36874175,0
635706460,0.11547055,0.029667487,-0.05303174,0.0,0.0,-0.36650422,0
635711453,0.12537579,0.031483375,-0.05716228,0.0,0.0,-0.36650422,0
635716503,0.13146779,0.034423657,-0.06037982,0.0,0.0,-0.36603728,0
635721452,0.14284392,0.03818692,-0.0612098,0.0,0.0,-0.36603728,0
635726448,0.15411517,0.015119569,-0.06308009,0.0,0.0,-0.36459687,0
635731507,0.16234225,0.01834275,-0.06573585,0.0,0.0,-0.36459687,0
635736453,0.20406137,0.0036050119,-0.068857394,0.0,0.0,-0.3656383,0
635741448,0.20810635,0.007482856,-0.07175423,0.0,0.0,-0.3656383,0
635746497,0.23900488,4.0743995e-05,-0.07429048,0.0,0.0,-0.3674283,0
635751459,0.2407884,0.004459859,-0.077956796,0.0,0.0,-0.3674283,0
635756449,0.23550232,0.024738789,-0.08094805,0.0,0.0,-0.36855197,0
635761538,0.235389,0.029307935,-0.083481915,0.0,0.0,-0.36855197,0
635766451,0.24996445,0.05453804,-0.08575789,0.0,0.0,-0.37053493,0
635771455,0.24977946,0.058246177,-0.08727428,0.0,0.0,-0.37053493,0
635776473,0.24633539,0.067870446,-0.089834966,0.0,0.0,-0.37286443,0
635781454,0.24539708,0.07050356,-0.092500664,0.0,0.0,-0.37286443,0
635786459,0.28430668,0.07309263,-0.094673835,0.0,0.0,-0.37633404,0
635791503,0.2829933,0.07441951,-0.09762307,0.0,0.0,-0.37633404,0
635796462,0.24214655,0.10020976,-0.101260506,0.0,0.0,-0.38076502,0
635801456,0.24033248,0.10112947,-0.105304606,0.0,0.0,-0.38076502,0
635806510,0.23814803,0.05461795,-0.10942494,0.0,0.0,-0.38288906,0
635811447,0.2352996,0.053766217,-0.113090456,0.0,0.0,-0.38288906,0
635816455,0.21350522,0.11895907,-0.11585803,0.0,0.0,-0.38526955,0
635821510,0.21262181,0.115885325,-0.1198937,0.0,0.0,-0.38526955,0
635826441,0.17311093,0.042863414,-0.12465205,0.0,0.0,-0.38692835,0
635831456,0.1719001,0.038984697,-0.1282193,0.0,0.0,-0.38692835,0
635836498,0.11941807,0.0220303,-0.13265707,0.0,0.0,-0.38756624,0
635841448,0.1163592,0.016716704,-0.13664381,0.0,0.0,-0.38756624,0
635846458,0.11935738,-0.0059866994,-0.1407872,0.0,0.0,-0.38854456,0
635851503,0.11654402,-0.010252276,-0.14413194,0.0,0.0,-0.38854456,0
635856444,0.115049645,-0.06360652,-0.14756852,0.0,0.0,-0.3879609,0
635861460,0.11310992,-0.066987686,-0.1515377,0.0,0.0,-0.3879609,0
635866495,0.0845682,-0.05921681,-0.15497218,0.0,0.0,-0.38841903,0
635871455,0.08275346,-0.06260392,-0.15884902,0.0,0.0,-0.38841903,0
635876446,0.06591162,-0.10152266,-0.16317128,0.0,0.0,-0.38892898,0
635881497,0.06224835,-0.10227086,-0.16728707,0.0,0.0,-0.38892898,0
635886451,0.056508545,-0.12589313,-0.17190638,0.0,0.0,-0.38679278,0
635891447,0.05259361,-0.12717,-0.17515825,0.0,0.0,-0.38679278,0
635896502,0.01154547,-0.13331196,-0.17863481,0.0,0.0,-0.38864452,0
635901456,0.00704036,-0.13331935,-0.18172276,0.0,0.0,-0.38864452,0
635906462,0.00032488912,-0.112862505,-0.18461475,0.0,0.0,-0.38841715,0
635911497,-0.0033707358,-0.11301321,-0.18753813,0.0,0.0,-0.38841715,0
635916455,0.007935596,-0.09656057,-0.19080251,0.0,0.0,-0.3893375,0
635921457,0.004354162,-0.09867948,-0.19613065,0.0,0.0,-0.3893375,0
635926496,0.0025531633,-0.13015486,-0.20098051,0.0,0.0,-0.38976866,0
635931456,-0.00013722641,-0.13164797,-0.20575945,0.0,0.0,-0.38976866,0
635936461,-0.008334778,-0.057404708,-0.20942527,0.0,0.0,-0.3928933,0
635941494,-0.008654677,-0.05960577,-0.21383485,0.0,0.0,-0.3928933,0
635946451,0.014505362,-0.06919101,-0.21812889,0.0,0.0,-0.3940718,0
635951454,0.014233212,-0.069395274,-0.2217389,0.0,0.0,-0.3940718,0
635956494,0.055120274,-0.07422297,-0.2252229,0.0,0.0,-0.39440462,0
635961456,0.054007225,-0.074014656,-0.22910224,0.0,0.0,-0.39440462,0
635966464,0.01028237,-0.089950845,-0.23369154,0.0,0.0,-0.39191377,0
635971502,0.006827314,-0.08947689,-0.23770078,0.0,0.0,-0.39191377,0
635976445,0.012554019,-0.053754237,-0.24157976,0.0,0.0,-0.3931933,0
635981456,0.008436797,-0.053689204,-0.24528214,0.0,0.0,-0.3931933,0
635986474,0.009636561,-0.06746765,-0.24907918,0.0,0.0,-0.39293206,0
635991446,0.0058307243,-0.06653501,-0.2533141,0.0,0.0,-0.39293206,0
635996462,-0.051087037,-0.050533563,-0.25685033,0.0,0.0,-0.39088386,0
636001495,-0.05498824,-0.05028761,-0.2600313,0.0,0.0,-0.39088386,0
636006460,-0.03793433,-0.04564996,-0.26319134,0.0,0.0,-0.3925101,0
636011462,-0.040637266,-0.04627639,-0.26620188,0.0,0.0,-0.3925101,0
636016496,-0.05107099,-0.04072775,-0.26963106,0.0,0.0,-0.39421627,0
636021460,-0.0522289,-0.041105963,-0.27263832,0.0,0.0,-0.39421627,0
636026449,-0.007397484,-0.024133993,-0.27458864,0.0,0.0,-0.39460662,0
636031502,-0.009561874,-0.024555467,-0.27665594,0.0,0.0,-0.39460662,0
636036456,-0.03817046,-0.013483382,-0.27866882,0.0,0.0,-0.39358357,0
636041449,-0.041909672,-0.015229536,-0.28015345,0.0,0.0,-0.39358357,0
636046475,-0.08269438,-0.013728472,-0.28090474,0.0,0.0,-0.39396644,0
636051455,-0.085867934,-0.014789479,-0.2811246,0.0,0.0,-0.39396644,0
636056448,-0.116130225,-0.017250387,-0.2822785,0.0,0.0,-0.3948245,0
636061495,-0.11741009,-0.018152159,-0.28351596,0.0,0.0,-0.3948245,0
636066455,-0.11819868,-0.049013678,-0.2841443,0.0,0.0,-0.3945055,0
636071461,-0.119210936,-0.048857085,-0.2839658,0.0,0.0,-0.3945055,0
636076471,-0.14414869,-0.0008744065,-0.28398854,0.0,0.0,-0.39457676,0
636081460,-0.14586511,-0.0008463003,-0.2839994,0.0,0.0,-0.39457676,0
636086460,-0.13227813,-0.0016790356,-0.28339666,0.0,0.0,-0.3948574,0
636091475,-0.1354465,-0.0012827348,-0.28196946,0.0,0.0,-0.3948574,0
636096461,-0.11549341,-0.0011214751,-0.2816011,0.0,0.0,-0.3954106,0
636101465,-0.11848119,-0.0009557933,-0.28163722,0.0,0.0,-0.3954106,0
636106526,-0.09331524,0.015340202,-0.2814579,0.0,0.0,-0.39495614,0
636111455,-0.09593063,0.01494245,-0.2810109,0.0,0.0,-0.39495614,0
636116454,-0.07416051,0.049335085,-0.2807702,0.0,0.0,-0.39518186,0
636121495,-0.07576444,0.049437724,-0.28075352,0.0,0.0,-0.39518186,0
636126448,-0.09661329,0.02500289,-0.2813452,0.0,0.0,-0.3967399,0
636131462,-0.09884461,0.025429282,-0.28082234,0.0,0.0,-0.3967399,0
636136507,-0.11018276,-0.0018461915,-0.2797994,0.0,0.0,-0.39772597,0
636141446,-0.11420115,-0.0009025789,-0.27864763,0.0,0.0,-0.39772597,0
636146456,-0.10135905,0.0533408,-0.2775265,0.0,0.0,-0.39964253,0
636151494,-0.10518474,0.05440566,-0.27690318,0.0,0.0,-0.39964253,0
636156445,-0.10399198,0.060659103,-0.27660546,0.0,0.0,-0.4000015,0
636161468,-0.10690601,0.060380958,-0.27564347,0.0,0.0,-0.4000015,0
636166495,-0.13526669,0.06828643,-0.27521652,0.0,0.0,-0.4002669,0
636171448,-0.13649395,0.067675166,-0.27519274,0.0,0.0,-0.4002669,0
636176448,-0.13032553,0.0062438925,-0.27528927,0.0,0.0,-0.3992277,0
636181500,-0.13269128,0.006448158,-0.27449778,0.0,0.0,-0.3992277,0
636186454,-0.1368124,0.0039054984,-0.27296206,0.0,0.0,-0.3994562,0
636191449,-0.13983636,0.0033598642,-0.27266607,0.0,0.0,-0.3994562,0
636196493,-0.16422154,0.028446678,-0.27222076,0.0,0.0,-0.40007517,0
636201457,-0.16685888,0.029119035,-0.27143398,0.0,0.0,-0.40007517,0
636206467,-0.16140726,0.014654508,-0.27098858,0.0,0.0,-0.39984426,0
636211500,-0.16343549,0.013742607,-0.2700406,0.0,0.0,-0.39984426,0
636216454,-0.17179562,0.021520631,-0.26980126,0.0,0.0,-0.3997131,0
636221449,-0.17164561,0.022558015,-0.26869723,0.0,0.0,-0.3997131,0
636226528,-0.13468245,0.0145062115,-0.267072,0.0,0.0,-0.3986865,0
636231457,-0.13460425,0.015976937,-0.2665906,0.0,0.0,-0.3986865,0
636236456,-0.120878145,0.009143947,-0.26556548,0.0,0.0,-0.40014756,0
636241496,-0.1214368,0.011132678,-0.26476765,0.0,0.0,-0.40014756,0
636246459,-0.12777244,0.014148049,-0.2631881,0.0,0.0,-0.40218067,0
636251461,-0.12917086,0.014630884,-0.2614993,0.0,0.0,-0.40218067,0
636256498,-0.111628555,0.0072773425,-0.26060843,0.0,0.0,-0.40336567,0
636261454,-0.11227751,0.0059728073,-0.25909677,0.0,0.0,-0.40336567,0
636266455,-0.071877584,-0.012153013,-0.25758514,0.0,0.0,-0.40425628,0
636271495,-0.07218869,-0.012493694,-0.2557762,0.0,0.0,-0.40425628,0
636276449,-0.088338226,-0.0125812115,-0.25429118,0.0,0.0,-0.40251914,0
636281455,-0.087833054,-0.01109559,-0.25375378,0.0,0.0,-0.40251914,0
636286493,-0.098068625,-0.02434149,-0.252178,0.0,0.0,-0.4015775,0
636291448,-0.09829494,-0.022602644,-0.24998988,0.0,0.0,-0.4015775,0
636296468,-0.05637674,-0.02383056,-0.24745671,0.0,0.0,-0.4031099,0
636301500,-0.05663236,-0.023396078,-0.24543358,0.0,0.0,-0.4031099,0
636306461,-0.06725215,-0.0066574817,-0.24356829,0.0,0.0,-0.40413883,0
636311456,-0.06677347,-0.0077181156,-0.24119097,0.0,0.0,-0.40413883,0
636316474,-0.08985115,-0.0040220562,-0.23890427,0.0,0.0,-0.40555376,0
636321447,-0.08885552,-0.004779927,-0.2370235,0.0,0.0,-0.40555376,0
636326455,-0.08138753,-0.01496037,-0.23592934,0.0,0.0,-0.4055967,0
636331495,-0.0800919,-0.01481096,-0.2342737,0.0,0.0,-0.4055967,0
636336457,-0.0571991,0.0056735645,-0.23142691,0.0,0.0,-0.40745643,0
636341453,-0.05635637,0.0064412653,-0.22859518,0.0,0.0,-0.40745643,0
636346506,-0.058917098,0.022752447,-0.22638342,0.0,0.0,-0.40826088,0
636351452,-0.058515072,0.02328005,-0.22399881,0.0,0.0,-0.40826088,0
636356509,-0.06431182,0.0018343893,-0.2209124,0.0,0.0,-0.4085675,0
636361498,-0.063929975,0.0021092866,-0.21908134,0.0,0.0,-0.4085675,0
636366456,-0.058177896,0.008255545,-0.21768184,0.0,0.0,-0.40898076,0
636371448,-0.05676686,0.008439535,-0.21621172,0.0,0.0,-0.40898076,0
636376473,-0.06636313,-0.011228524,-0.21403028,0.0,0.0,-0.40933973,0
636381455,-0.06486529,-0.010467586,-0.2117616,0.0,0.0,-0.40933973,0
636386460,-0.01829679,0.016895458,-0.20970589,0.0,0.0,-0.41009223,0
636391475,-0.016859595,0.017393338,-0.20707083,0.0,0.0,-0.41009223,0
636396455,-0.035800725,0.0010117777,-0.20509697,0.0,0.0,-0.41126677,0
636401466,-0.033369966,0.0009091288,-0.20276617,0.0,0.0,-0.41126677,0
636406502,-0.04224528,-0.0016566536,-0.20109466,0.0,0.0,-0.40996042,0
636411457,-0.038977485,-0.0010352022,-0.19951697,0.0,0.0,-0.40996042,0
636416454,0.015756821,-0.0057388986,-0.19800842,0.0,0.0,-0.41055027,0
636421496,0.019397255,-0.004327325,-0.19629712,0.0,0.0,-0.41055027,0
636426455,0.024489066,-0.043026026,-0.19369963,0.0,0.0,-0.4103185,0
636431463,0.027250744,-0.041535795,-0.19175416,0.0,0.0,-0.4103185,0
636436498,0.08229777,0.0241006,-0.18961667,0.0,0.0,-0.4100812,0
636441448,0.085088626,0.023755075,-0.18674737,0.0,0.0,-0.4100812,0
636446456,0.05576513,0.0090468805,-0.18397087,0.0,0.0,-0.41041768,0
636451503,0.058713764,0.00843456,-0.18195705,0.0,0.0,-0.41041768,0
636456446,0.03995856,0.016172657,-0.18063958,0.0,0.0,-0.41145205,0
636461472,0.04329568,0.01643331,-0.17769448,0.0,0.0,-0.41145205,0
636466499,0.024442418,0.018301485,-0.17506075,0.0,0.0,-0.41352445,0
636471448,0.027720667,0.019887004,-0.17310658,0.0,0.0,-0.41352445,0
636476456,0.005493061,0.035281844,-0.17082666,0.0,0.0,-0.41685715,0
636481493,0.007835886,0.03700304,-0.16809115,0.0,0.0,-0.41685715,0
636486512,0.052765686,0.050956387,-0.16383542,0.0,0.0,-0.4165191,0
636491449,0.056328144,0.052896675,-0.16024254,0.0,0.0,-0.4165191,0
636496495,0.06746563,0.076640636,-0.15828703,0.0,0.0,-0.4195806,0
636501456,0.07288396,0.078541994,-0.15640096,0.0,0.0,-0.4195806,0
636506468,0.019639902,0.050576296,-0.15385847,0.0,0.0,-0.41742367,0
636511501,0.023759577,0.052398305,-0.15135852,0.0,0.0,-0.41742367,0
636516455,0.097719,0.070895046,-0.15056536,0.0,0.0,-0.41746137,0
636521450,0.101124726,0.07120548,-0.14980529,0.0,0.0,-0.41746137,0
636526496,0.111331336,0.08657909,-0.14749642,0.0,0.0,-0.41739938,0
636531456,0.114581145,0.086078756,-0.14405836,0.0,0.0,-0.41739938,0
636536457,0.1009426,0.06587704,-0.14208136,0.0,0.0,-0.42050013,0
