timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
645982973,645982730,0,nan,nan,0.23906393,2.3901453,-1.1248864,-0.0040501654,-0.0010495186,0.01071763,0.10402017,-0.61812276,0.94172454,0.9629791,-0.0019243918,0.00081313733,0.0005514653,-0.3557126,-1.1839626,6.598828,1.7118618,0.0004409084,0.073096514,1.5667083,3.483832e-05,nan,0.4949295,0.06086026,0.038121164,0.076644465,0.040636882,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
646482970,646482730,0,nan,nan,-0.20056921,2.2578835,-0.7042018,-0.0040501654,-0.0010495186,0.01071763,-1.3598453,-0.061905205,0.50014037,0.55141485,-0.0019243918,0.00081313733,0.0005514653,6.295918,-0.49971205,-2.1265302,1.5279531,0.00043406052,-0.38571045,1.5667083,3.485092e-05,nan,0.1257751,0.06037074,0.037948456,0.10264452,0.043165073,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
646983001,646982730,0,nan,nan,-0.47942573,2.3958297,-0.4597687,-0.0040501654,-0.0010495186,0.01071763,-0.28686473,0.21784891,0.27262965,0.38387308,-0.0019243918,0.00081313733,0.0005514653,-1.8385681,0.6263834,-2.057227,1.3233485,0.0004186499,-0.5686461,1.5667083,3.3970027e-05,nan,0.061380118,0.064138725,0.051513847,0.09666862,0.04810461,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
647482973,647482730,0,nan,nan,-0.922805,2.6520643,-0.34478799,-0.0040501654,-0.0010495186,0.01071763,-0.48515227,0.32031322,0.21226674,0.27865964,-0.0019243918,0.00081313733,0.0005514653,0.49671265,-0.26885724,-0.5355591,1.3524462,0.00040581616,-0.5527858,1.5667083,3.2649386e-05,nan,0.04465744,0.06458174,0.071829,0.08904499,0.05395943,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
647983027,647982774,0,nan,nan,-1.1871996,2.8395114,-0.26701227,-0.0040501654,-0.0010495186,0.01071763,-0.4940036,0.36358896,0.18274133,0.21737848,-0.0019243918,0.00081313733,0.0005514653,-0.3705278,0.13429381,2.5791123,1.4037021,0.00038757554,-0.5040068,1.5667083,3.1202704e-05,nan,0.061379492,0.06375819,0.095209904,0.08614758,0.060605537,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
648482974,648482730,0,nan,nan,-1.1531115,2.9148169,-0.20351657,-0.0040501654,-0.0010495186,0.01071763,-0.349174,0.31511357,0.05805763,0.07613975,-0.0019243918,0.00081313733,0.0005514653,-0.25763124,-0.41623577,0.46670792,1.3890871,0.0003729207,-0.515201,1.5667083,2.9887191e-05,nan,0.06464821,0.0631482,0.12142648,0.08464883,0.06700125,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
648982972,648982730,0,nan,nan,-0.98966795,2.901642,-0.18171212,-0.0040501654,-0.0010495186,0.01071763,-0.11667788,0.22003207,0.017942593,0.022328647,-0.0019243918,0.00081313733,0.0005514653,-0.35623175,-0.49564722,-0.8451248,1.3889084,0.00036096096,-0.5158808,1.5667083,2.8976545e-05,nan,0.07632784,0.062798865,0.14996612,0.083117045,0.0727392,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
649482974,649482730,0,nan,nan,-0.87055415,2.8224895,-0.19079949,-0.0040501654,-0.0010495186,0.01071763,0.003567488,0.104314215,-0.023093129,-0.023713967,-0.0019243918,0.00081313733,0.0005514653,-0.15747407,-0.34834197,-0.39557534,1.3940943,0.0003498248,-0.5153421,1.5667083,2.8555136e-05,nan,0.097250916,0.06247898,0.17996763,0.08128177,0.07789144,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
649983093,649982729,0,nan,nan,-0.8073241,2.705914,-0.21494034,-0.0040501654,-0.0010495186,0.01071763,0.059037518,-0.015391366,-0.069966786,-0.06588013,-0.0019243918,0.00081313733,0.0005514653,-0.11540955,-0.29919565,0.0844465,1.4001749,0.00033876282,-0.5148522,1.5667083,2.8553115e-05,nan,0.12201647,0.062098406,0.21102907,0.079503626,0.08268484,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
650483100,650482729,0,nan,nan,-0.7662622,2.5877514,-0.08220723,-0.0040501654,-0.0010495186,0.01071763,0.089250565,-0.10840714,-0.06484085,0.11734631,-0.0019243918,0.00081313733,0.0005514653,-0.15882954,-0.1804632,0.35652724,1.4044871,0.000327821,-0.5153414,1.5667083,2.8805658e-05,nan,1.0399303,0.061647844,0.09323295,0.0780334,0.054165184,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
650983095,650982729,0,nan,nan,-0.72360975,2.4869666,0.9074447,-0.0040501654,-0.0010495186,0.01071763,0.11193987,-0.16830188,0.14894716,0.9177007,-0.0019243918,0.00081313733,0.0005514653,-0.06714036,-0.13882399,0.18999718,1.4061934,0.00031731036,-0.5166944,1.5667083,2.9232755e-05,nan,0.14502287,0.061327502,0.04536723,0.07720297,0.051954314,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
651483154,651482774,0,nan,nan,-0.64542353,2.395092,0.93241733,-0.0040501654,-0.0010495186,0.01071763,0.15726832,-0.20836082,0.029111743,0.42010888,-0.0019243918,0.00081313733,0.0005514653,0.011055422,-0.063954,0.088920645,1.4083403,0.000307358,-0.51848143,1.5667083,2.9653344e-05,nan,0.12005025,0.061112575,0.040799778,0.0767973,0.05215009,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
651983128,651982730,0,nan,nan,-0.5550035,2.322223,0.5953202,-0.0040501654,-0.0010495186,0.01071763,0.1939777,-0.22234474,-0.21875641,-0.20812897,-0.0019243918,0.00081313733,0.0005514653,0.03572479,-0.00614652,-0.14495943,1.4103726,0.00029809042,-0.5202365,1.5667083,2.997545e-05,nan,0.45714736,0.060998246,0.040903766,0.0766744,0.04957226,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
652483098,652482729,0,nan,nan,-0.42443463,2.2758555,0.06485523,-0.0040501654,-0.0010495186,0.01071763,0.24808444,-0.20993724,-0.5028061,-0.72704166,-0.0019243918,0.00081313733,0.0005514653,0.13408484,0.013619056,-0.28578582,1.4114225,0.00029296553,-0.5215484,1.5667083,3.0207204e-05,nan,0.98761237,0.06096149,0.040837955,0.07671185,0.04639179,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
652983115,652982730,0,nan,nan,-0.161132,2.2789419,-0.45805004,-0.0040501654,-0.0010495186,0.01071763,0.3815335,-0.15976739,-0.69424224,-0.94766414,-0.0019243918,0.00081313733,0.0005514653,0.1485474,0.079789296,-0.2485359,1.4106021,0.0002891175,-0.5221125,1.5667083,3.0362906e-05,nan,1.5105176,0.060966697,0.040282346,0.07678683,0.04413559,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
653483105,653482730,0,nan,nan,0.36198083,2.3099787,-0.83778274,-0.0040501654,-0.0010495186,0.01071763,0.57305235,-0.0668105,-0.7554461,-0.8844264,-0.0019243918,0.00081313733,0.0005514653,-0.11655912,0.014084831,-0.25340536,-1.9413271,0.019998878,-0.521972,2.9419277,2.7742379e-05,nan,0.336299,0.061107095,0.039670095,0.08044643,0.04289956,inf,inf,inf,inf,1,1,1,1,6,3,3,1,2,1,0,0,1,0,0
