timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
634471648,634471211,0,nan,nan,0.24737787,2.8085873,-0.7297602,-0.0027139783,-0.0017104149,0.008081913,-0.0037588433,-0.002011385,0.017342921,-0.0016491332,-0.0031508233,0.0006665007,-0.00011949052,-0.06640166,-0.20278989,-0.08669847,1.5554909,0.0004204272,-0.0017930388,1.5666031,3.4019984e-05,nan,0.098986566,0.056588113,0.036766734,0.070136786,0.03905828,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,1,0,0
634561656,634561211,0,nan,nan,0.24723835,2.808692,-0.7294472,-0.0027139783,-0.0017104149,0.008081913,-0.0057679266,8.00965e-05,0.018032353,-0.00032619017,-0.0031508233,0.0006665007,-0.00011949052,-0.02904677,0.12882483,0.109765925,1.5553136,0.0004204414,-0.0019659386,1.5666031,3.419728e-05,nan,0.09899962,0.056411438,0.036580555,0.07065879,0.039130576,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,1,0,0
634671626,634671188,0,nan,nan,0.24747714,2.8092647,-0.7289468,-0.0027139783,-0.0017104149,0.008081913,0.0053483457,-0.0016763345,0.015923036,-0.00168377,-0.0031508233,0.0006665007,-0.00011949052,0.7688163,0.083260514,0.44237727,1.5553988,0.000420852,-0.0018731751,1.5666031,3.4477926e-05,nan,0.09973633,0.05727367,0.036933042,0.071940415,0.03949223,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
634761620,634761188,0,nan,nan,0.24806958,2.8096666,-0.728886,-0.0027139783,-0.0017104149,0.008081913,0.0020246136,0.0017549078,0.017022628,-6.7004854e-05,-0.0031508233,0.0006665007,-0.00011949052,0.19663045,0.9435709,0.88557255,1.5552816,0.00042086473,-0.0019871974,1.5666031,3.4591427e-05,nan,0.09991485,0.05707692,0.036747042,0.072258584,0.039509594,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
634871628,634871188,0,nan,nan,0.24798477,2.810632,-0.7294168,-0.0027139783,-0.0017104149,0.008081913,-0.011746555,0.007837789,0.0027821187,-0.013875013,-0.0031508233,0.0006665007,-0.00011949052,0.8517391,-2.3509023,2.1299026,1.5553595,0.00042127437,-0.0019043382,1.5666031,3.4811383e-05,nan,0.100577176,0.057941563,0.037104264,0.0733719,0.039817598,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
634961645,634961188,0,nan,nan,0.24631798,2.8113163,-0.73121804,-0.0027139783,-0.0017104149,0.008081913,-0.014734627,0.0033222253,-0.012637196,-0.028996306,-0.0031508233,0.0006665007,-0.00011949052,1.8538187,0.10627227,0.6889185,1.5543388,0.00042128592,-0.00292486,1.5666031,3.486628e-05,nan,0.10237843,0.05770414,0.0369098,0.07351174,0.039786223,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
635071653,635071210,0,nan,nan,0.24353938,2.8119736,-0.7331964,-0.0027139783,-0.0017104149,0.008081913,-0.03411261,0.007183381,-0.004094038,-0.020237437,-0.0031508233,0.0006665007,-0.00011949052,-0.08579892,0.75808054,-0.19035986,1.5556718,0.0004216941,-0.0015818769,1.5666031,3.5031415e-05,nan,0.104356766,0.058544956,0.037264578,0.07449441,0.04004877,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
635171624,635171188,0,nan,nan,0.23913918,2.8122246,-0.7374673,-0.0027139783,-0.0017104149,0.008081913,-0.043533552,-0.022486152,-0.0620116,-0.07797719,-0.0031508233,0.0006665007,-0.00011949052,-0.121532895,-1.6528964,-0.4213946,1.5561894,0.00042190345,-0.0010606098,1.5666031,3.5104495e-05,nan,0.10862768,0.058817837,0.037337895,0.074880645,0.040136203,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
635261615,635261187,0,nan,nan,0.23644233,2.8108675,-0.74489313,-0.0027139783,-0.0017104149,0.008081913,-0.004449505,-0.031161979,-0.09347629,-0.109237656,-0.0031508233,0.0006665007,-0.00011949052,-0.8499776,-0.38593587,-1.1972706,1.5546502,0.00042191253,-0.0026603516,1.5666031,3.508733e-05,nan,0.11605352,0.05849787,0.03712789,0.07478798,0.040051207,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
635371647,635371211,0,nan,nan,0.23863034,2.8067007,-0.75336266,-0.0027139783,-0.0017104149,0.008081913,0.020879626,-0.024624923,-0.035343073,-0.050798677,-0.0031508233,0.0006665007,-0.00011949052,1.0437329,-0.27018398,0.540486,1.556592,0.00042231873,-0.00083521113,1.5666031,3.518813e-05,nan,0.12452304,0.059284918,0.037467465,0.07565527,0.04026214,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
