timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
644156287,644156188,0.0,0.0,-0.5205618
644160079,644159980,0.0,0.0,-0.5197471
644163787,644163687,0.0,0.0,-0.5197471
644167536,644167437,0.0,0.0,-0.5194226
644171290,644171188,0.0,0.0,-0.5194226
644173787,644173687,0.0,0.0,-0.5194226
644177538,644177438,0.0,0.0,-0.51973075
644181280,644181188,0.0,0.0,-0.51973075
644185075,644184978,0.0,0.0,-0.51973075
644188786,644188687,0.0,0.0,-0.5197024
644191309,644191210,0.0,0.0,-0.5197024
644195082,644194980,0.0,0.0,-0.5197024
644198785,644198687,0.0,0.0,-0.5196233
644202536,644202437,0.0,0.0,-0.5196233
644206312,644206210,0.0,0.0,-0.5196233
644208789,644208687,0.0,0.0,-0.5197532
644212530,644212438,0.0,0.0,-0.5197532
644216280,644216188,0.0,0.0,-0.5197532
644220079,644219980,0.0,0.0,-0.52013355
644223787,644223687,0.0,0.0,-0.52013355
644226285,644226187,0.0,0.0,-0.52013355
644230082,644229978,0.0,0.0,-0.52019995
644233787,644233687,0.0,0.0,-0.52019995
644237537,644237437,0.0,0.0,-0.5202335
644241288,644241188,0.0,0.0,-0.5202335
644243787,644243687,0.0,0.0,-0.5202335
644247536,644247437,0.0,0.0,-0.5205574
644251311,644251211,0.0,0.0,-0.5205574
644255081,644254979,0.0,0.0,-0.5205574
644258786,644258687,0.0,0.0,-0.5209018
644261288,644261188,0.0,0.0,-0.5209018
644265087,644264979,0.0,0.0,-0.5209018
644268785,644268687,0.0,0.0,-0.52063745
644272536,644272437,0.0,0.0,-0.52063745
644276288,644276188,0.0,0.0,-0.52063745
644278779,644278687,0.0,0.0,-0.52165484
644282537,644282438,0.0,0.0,-0.52165484
644286287,644286188,0.0,0.0,-0.52165484
644290074,644289978,0.0,0.0,-0.5219347
644293787,644293687,0.0,0.0,-0.5219347
644296308,644296210,0.0,0.0,-0.5219347
644300081,644299980,0.0,0.0,-0.5227567
644303787,644303688,0.0,0.0,-0.5227567
644307538,644307437,0.0,0.0,-0.5222981
644311310,644311211,0.0,0.0,-0.5222981
644313786,644313687,0.0,0.0,-0.5222981
644317535,644317437,0.0,0.0,-0.52259636
644321289,644321189,0.0,0.0,-0.52259636
644325080,644324980,0.0,0.0,-0.52259636
644328779,644328687,0.0,0.0,-0.5228033
644331280,644331188,0.0,0.0,-0.5228033
644335075,644334978,0.0,0.0,-0.5228033
644338785,644338687,0.0,0.0,-0.52268463
644342537,644342437,0.0,0.0,-0.52268463
644346279,644346187,0.0,0.0,-0.52268463
644348785,644348687,0.0,0.0,-0.5240357
644352536,644352437,0.0,0.0,-0.5240357
644356308,644356210,0.0,0.0,-0.5240357
644360081,644359980,0.0,0.0,-0.5233043
644363787,644363688,0.0,0.0,-0.5233043
644366281,644366188,0.0,0.0,-0.5233043
644370079,644369980,0.0,0.0,-0.5238879
644373787,644373687,0.0,0.0,-0.5238879
644377536,644377437,0.0,0.0,-0.52434576
644381280,644381188,0.0,0.0,-0.52434576
644383787,644383687,0.0,0.0,-0.52434576
644387536,644387437,0.0,0.0,-0.5240228
644391288,644391188,0.0,0.0,-0.5240228
644395076,644394978,0.0,0.0,-0.5240228
644398785,644398687,0.0,0.0,-0.5238578
644401311,644401211,0.0,0.0,-0.5238578
644405079,644404980,0.0,0.0,-0.5238578
644408786,644408687,0.0,0.0,-0.5247243
644412528,644412437,0.0,0.0,-0.5247243
644416300,644416210,0.0,0.0,-0.5247243
644418786,644418687,0.0,0.0,-0.5230494
644422536,644422437,0.0,0.0,-0.5230494
644426286,644426188,0.0,0.0,-0.5230494
644430088,644429979,0.0,0.0,-0.5231025
644433787,644433687,0.0,0.0,-0.5231025
644436286,644436188,0.0,0.0,-0.5231025
644440075,644439978,0.0,0.0,-0.52216536
644443787,644443687,0.0,0.0,-0.52216536
644447529,644447437,0.0,0.0,-0.5218893
644451288,644451188,0.0,0.0,-0.5218893
644453788,644453687,0.0,0.0,-0.5218893
644457536,644457437,0.0,0.0,-0.52221626
644461310,644461211,0.0,0.0,-0.52221626
644465088,644464980,0.0,0.0,-0.52221626
644468787,644468687,0.0,0.0,-0.5211826
644471287,644471188,0.0,0.0,-0.5211826
644475079,644474980,0.0,0.0,-0.5211826
644478777,644478687,0.0,0.0,-0.5217146
644482536,644482437,0.0,0.0,-0.5217146
644486287,644486187,0.0,0.0,-0.5217146
644488785,644488687,0.0,0.0,-0.5196891
644492537,644492438,0.0,0.0,-0.5196891
644496281,644496188,0.0,0.0,-0.5196891
644500075,644499978,0.0,0.0,-0.5197594
644503787,644503687,0.0,0.0,-0.5197594
644506311,644506210,0.0,0.0,-0.5197594
644510081,644509980,0.0,0.0,-0.52008396
644513787,644513687,0.0,0.0,-0.52008396
644517536,644517437,0.0,0.0,-0.52010864
644521310,644521211,0.0,0.0,-0.52010864
644523787,644523687,0.0,0.0,-0.52010864
644527528,644527437,0.0,0.0,-0.5190571
644531280,644531188,0.0,0.0,-0.5190571
644535080,644534979,0.0,0.0,-0.5190571
644538786,644538687,0.0,0.0,-0.5201917
644541287,644541188,0.0,0.0,-0.5201917
644545077,644544979,0.0,0.0,-0.5201917
644548785,644548687,0.0,0.0,-0.51908875
644552537,644552438,0.0,0.0,-0.51908875
644556288,644556188,0.0,0.0,-0.51908875
644558785,644558687,0.0,0.0,-0.5191893
644562538,644562438,0.0,0.0,-0.5191893
644566300,644566210,0.0,0.0,-0.5191893
644570081,644569981,0.0,0.0,-0.51981616
644573788,644573687,0.0,0.0,-0.51981616
644576287,644576188,0.0,0.0,-0.51981616
644580088,644579980,0.0,0.0,-0.5201831
644583787,644583687,0.0,0.0,-0.5201831
644587535,644587437,0.0,0.0,-0.52026135
644591288,644591188,0.0,0.0,-0.52026135
644593786,644593687,0.0,0.0,-0.52026135
644597530,644597438,0.0,0.0,-0.51990205
644601288,644601188,0.0,0.0,-0.51990205
644605077,644604978,0.0,0.0,-0.51990205
644608786,644608687,0.0,0.0,-0.51975596
644611310,644611211,0.0,0.0,-0.51975596
644615090,644614980,0.0,0.0,-0.51975596
644618786,644618687,0.0,0.0,-0.51976764
644622536,644622437,0.0,0.0,-0.51976764
644626309,644626210,0.0,0.0,-0.51976764
644628787,644628687,0.0,0.0,-0.52005017
644632536,644632437,0.0,0.0,-0.52005017
644636287,644636187,0.0,0.0,-0.52005017
644640080,644639980,0.0,0.0,-0.5207578
644643787,644643687,0.0,0.0,-0.5207578
644646279,644646188,0.0,0.0,-0.5207578
644650078,644649979,0.0,0.0,-0.5209193
644653786,644653687,0.0,0.0,-0.5209193
644657538,644657438,0.0,0.0,-0.52040005
644661280,644661188,0.0,0.0,-0.52040005
644663787,644663687,0.0,0.0,-0.52040005
644667536,644667437,0.0,0.0,-0.52108675
644671310,644671210,0.0,0.0,-0.52108675
644675082,644674979,0.0,0.0,-0.52108675
644678786,644678687,0.0,0.0,-0.5209813
644681280,644681188,0.0,0.0,-0.5209813
644685080,644684980,0.0,0.0,-0.5209813
644688786,644688687,0.0,0.0,-0.52119654
644692537,644692437,0.0,0.0,-0.52119654
644696283,644696188,0.0,0.0,-0.52119654
644698784,644698687,0.0,0.0,-0.5205659
644702538,644702438,0.0,0.0,-0.5205659
644706291,644706188,0.0,0.0,-0.5205659
644710077,644709979,0.0,0.0,-0.5199759
644713787,644713686,0.0,0.0,-0.5199759
644716310,644716211,0.0,0.0,-0.5199759
644720082,644719982,0.0,0.0,-0.51992726
644723786,644723687,0.0,0.0,-0.51992726
644727530,644727438,0.0,0.0,-0.51914394
644731303,644731211,0.0,0.0,-0.51914394
644733787,644733687,0.0,0.0,-0.51914394
644737535,644737437,0.0,0.0,-0.5196469
644741291,644741188,0.0,0.0,-0.5196469
644745087,644744980,0.0,0.0,-0.5196469
644748786,644748687,0.0,0.0,-0.5187912
644751286,644751188,0.0,0.0,-0.5187912
