timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
638870138,638869979,-0.031396534,-0.6316935,-8.555522
638920142,638919980,-0.36114186,-0.4932091,-8.72416
638970148,638969980,-0.03977986,-0.32025424,-9.093984
639020138,639019979,-0.3380905,0.25343487,-9.645531
639070146,639069980,-0.71378356,-0.5702796,-10.092261
639120141,639119980,0.08633831,-0.64399606,-10.428262
639165147,639164979,-0.2006706,0.17033562,-10.854766
639220145,639219980,-0.6282465,-0.8061028,-10.810302
639270146,639269980,0.4297382,-0.58668035,-10.497023
639320138,639319979,-0.23099281,-0.6437886,-10.532749
639370148,639369979,-0.23870349,-0.45255962,-10.629507
639420144,639419980,-0.5864347,-0.19932497,-10.343279
639470140,639469979,0.39334136,0.2609605,-10.611428
639515137,639514978,-0.12873437,-0.34722975,-10.139448
639570147,639569980,-0.28764972,0.18840858,-10.251767
639620137,639619978,-0.30407333,-0.6979518,-10.219406
639670141,639669980,-0.7912759,0.18854718,-10.066742
639720143,639719980,-0.087564245,0.36581746,-9.764861
639770139,639769980,0.21724209,0.082784556,-10.101697
639820142,639819980,0.26426426,-0.4945174,-9.80754
639865142,639864979,0.16115333,-0.26974726,-9.16083
639920141,639919979,0.2258738,-0.6755815,-9.465594
639970146,639969980,-0.16387059,-0.19230345,-9.930891
640020146,640019980,0.011851911,-0.8045914,-9.572759
640070140,640069979,-0.0702912,0.23640972,-10.04221
640120142,640119980,0.3520783,-0.18821326,-10.461006
640170145,640169980,-0.08550495,-0.80611676,-8.80276
640215142,640214979,0.51874226,0.48227152,-10.554234
640270147,640269980,-0.14348479,-0.006813829,-10.993962
640320143,640319980,0.24333888,0.45136797,-10.952183
640370137,640369978,-0.33322,-0.43656605,-11.045396
640420141,640419980,-0.52620435,0.21246202,-11.872673
640470143,640469979,0.114097975,0.18127887,-12.118232
640520136,640519978,-0.034402877,-0.6701688,-11.308621
640565139,640564979,0.43509287,-1.1064986,-11.0159445
640620142,640619980,-0.09937823,-0.25835454,-10.836899
640670138,640669978,-0.20407717,0.24862461,-10.517435
640720148,640719980,-0.015623823,-0.46363765,-9.539844
640770140,640769979,-0.6861273,0.2415666,-9.381842
640820141,640819979,0.14219332,0.09113179,-9.156764
640870143,640869979,0.10133524,-0.44176984,-9.335265
640915147,640914979,-0.02355396,-0.12183302,-9.376177
640970141,640969980,0.20437968,-0.21822138,-9.454582
641020142,641019979,-0.10256838,-0.10422244,-9.159224
641070138,641069979,-0.032711763,-0.4365752,-8.587563
641120147,641119980,0.30167803,-0.05193026,-8.165764
641170141,641169980,-0.05905232,-0.007479396,-7.7898254
641220137,641219978,-0.06413104,-0.26741472,-7.4249372
641265138,641264978,0.03815438,-0.34131676,-7.64056
641320149,641319980,0.37724787,-0.2070049,-8.157473
641370140,641369979,0.13874863,-0.48184282,-8.689275
641420144,641419982,-0.11508987,-0.27363202,-9.548236
641470138,641469979,-0.124135524,0.109789655,-10.114629
641520137,641519978,-0.25924674,-0.21795757,-10.394933
641570142,641569979,-0.12953795,-0.57543254,-10.347055
641615142,641614980,0.06782406,-0.41734996,-10.66934
641670143,641669980,-0.092761934,-0.48127425,-10.451902
641720148,641719981,-0.2907416,-0.55571365,-10.292267
641770137,641769978,-0.13002458,-0.31387374,-10.19951
641820147,641819980,-0.0013372222,-0.51768446,-9.916778
641870139,641869979,0.44114608,-0.23750564,-9.999805
641920147,641919980,-0.06565078,-0.44698828,-9.982373
641965141,641964980,0.0781078,-0.67621696,-10.032405
642020138,642019978,0.2262315,-0.17116952,-10.004401
642070147,642069980,-0.09231747,-0.4478324,-9.968712
642120149,642119979,0.0132297315,-0.49816763,-9.690288
642170151,642169978,0.5491595,0.2637054,-10.005965
642220158,642219980,0.5676653,-0.021970892,-10.035118
642270150,642269980,-0.37084574,-0.74887514,-9.77417
642315141,642314980,0.45218748,-0.6522391,-9.544706
642370150,642369980,-0.30511373,0.077118374,-9.48878
642420143,642419978,0.23165582,-0.16350557,-10.060656
642470154,642469980,-0.40009597,0.07182856,-10.458235
642520162,642519980,0.22430468,0.10723937,-11.325411
642570143,642569978,-0.385895,-0.34354863,-10.965662
642620150,642619980,-0.35650742,0.06950323,-10.680579
642665142,642664980,-0.019016325,-0.2764373,-10.471299
642720145,642719978,0.35390893,-0.22032353,-10.039824
642770149,642769980,-0.13424692,-0.29745567,-9.628377
642820157,642819980,-0.12869444,-0.33649558,-9.657514
642870148,642869979,-0.10387849,-0.57360667,-9.278059
642920154,642919980,-0.19313475,-0.44943506,-8.7055
642970147,642969979,-0.34977347,-0.2974133,-8.462961
643015146,643014980,-0.018051358,-0.33160165,-8.222284
643070157,643069982,-0.0114819035,0.19141854,-8.494786
643120141,643119979,-0.042102024,-0.31545037,-9.331886
643170139,643169979,0.07353566,-0.09733513,-9.797959
643220144,643219980,-0.57247114,-0.007516134,-9.956315
643270142,643269978,-0.30454192,-0.2866901,-10.16231
643320147,643319980,0.091324784,-0.3221434,-10.160726
643365146,643364980,0.14477214,-0.18581039,-10.102555
643420137,643419978,-0.105330974,-0.073157445,-10.242103
643470146,643469980,0.2716438,-0.27706957,-9.882053
