timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
642351290,0.0038300208,0.018316027,-0.009617045,0.0
642371277,0.0037609597,0.018381031,-0.010067384,0.0
642388784,0.003726082,0.018437924,-0.010479181,0.0
642410077,0.003676859,0.01858471,-0.010987753,0.0
642431285,0.0036063106,0.018720653,-0.011496091,0.0
642452527,0.0035392349,0.01891956,-0.012014715,0.0
642470085,0.0035295794,0.01906836,-0.012448153,0.0
642491286,0.003431975,0.019195896,-0.012986653,0.0
642511313,0.0034002166,0.019279858,-0.013499563,0.0
642528783,0.0034263541,0.019365778,-0.013958058,0.0
642550078,0.0034329356,0.019543868,-0.014540031,0.0
642571306,0.0034034005,0.01978261,-0.015041383,0.0
642592536,0.003588985,0.02025705,-0.015464661,0.0
642610078,0.00396155,0.020837715,-0.015898129,0.0
642631310,0.0045480323,0.021519696,-0.016412204,0.0
642651277,0.004947647,0.021820053,-0.016899133,0.0
642668784,0.0051899427,0.021879593,-0.017367663,0.0
642690074,0.005226833,0.021903282,-0.017918574,0.0
642711285,0.0051344763,0.021839703,-0.018480768,0.0
642732533,0.0049839164,0.02180028,-0.019045971,0.0
642750073,0.004806248,0.02177022,-0.019517852,0.0
642771277,0.0046386374,0.021787537,-0.02011216,0.0
642791287,0.0044766692,0.021718811,-0.020660225,0.0
642808785,0.004290641,0.021649305,-0.02114458,0.0
642830079,0.0041228645,0.02170457,-0.021738395,0.0
642851279,0.004017857,0.02173166,-0.022340085,0.0
642872535,0.003930301,0.021710167,-0.022938317,0.0
642890078,0.0038609675,0.021625066,-0.023433782,0.0
642911286,0.003774997,0.021521328,-0.024039239,0.0
642931310,0.0037201329,0.021512458,-0.024614388,0.0
642948783,0.0036492257,0.021523798,-0.025114598,0.0
642970084,0.0036039532,0.02167354,-0.025726799,0.0
642991311,0.003569775,0.021757634,-0.026341343,0.0
643012536,0.0035199008,0.021814238,-0.026948942,0.0
643030080,0.0034563832,0.021833744,-0.027443651,0.0
643051310,0.0033835475,0.021869356,-0.028041795,0.0
643071279,0.0033346214,0.02180763,-0.028602427,0.0
643088785,0.0033343195,0.021673406,-0.029093172,0.0
643110077,0.003328007,0.02146495,-0.029684763,0.0
643131285,0.0033299567,0.021251759,-0.030266512,0.0
643152534,0.003257067,0.021092566,-0.030826682,0.0
643170076,0.0032136305,0.021036513,-0.031272627,0.0
643191286,0.003153435,0.020968996,-0.03179536,0.0
643211289,0.0030057654,0.020961847,-0.032271612,0.0
643228783,0.0028940274,0.021032093,-0.032643404,0.0
643250087,0.002838358,0.021165486,-0.033045333,0.0
643271288,0.0028898905,0.021348726,-0.03343442,0.0
643292536,0.0030443862,0.021565055,-0.033802256,0.0
643310081,0.003190076,0.021678487,-0.0340837,0.0
643331286,0.0032265277,0.02175149,-0.034406062,0.0
643351301,0.0031794577,0.021838311,-0.034696642,0.0
643368784,0.0031217188,0.02182321,-0.034935556,0.0
643390074,0.0030540184,0.021842187,-0.035216685,0.0
643411309,0.0030286324,0.021822114,-0.03547504,0.0
643432534,0.0029939266,0.021821517,-0.035727,0.0
643450082,0.0029404364,0.021793446,-0.035919607,0.0
643471309,0.0028496583,0.021761844,-0.036135554,0.0
643491285,0.0027730353,0.021695554,-0.036327723,0.0
643508785,0.002701049,0.021612354,-0.036482524,0.0
643530078,0.0026441698,0.021460745,-0.036651198,0.0
643551278,0.0026167217,0.021302769,-0.036804926,0.0
643572536,0.002628202,0.021116376,-0.036933146,0.0
643590078,0.0026608917,0.0209815,-0.03701468,0.0
643611286,0.0026511108,0.020884046,-0.03709483,0.0
643631280,0.0026014992,0.020837868,-0.0371451,0.0
643648784,0.0025450636,0.020792402,-0.037171613,0.0
643670078,0.0025096175,0.020772286,-0.037179608,0.0
643691288,0.0025061073,0.020767398,-0.03716359,0.0
643712536,0.0024870066,0.020821327,-0.037114132,0.0
643730081,0.0024355932,0.020843094,-0.037044812,0.0
643751279,0.0023789788,0.02090478,-0.03692746,0.0
643771307,0.002393453,0.020947775,-0.03678094,0.0
643788783,0.0024052358,0.020952087,-0.03661772,0.0
643810076,0.0023916916,0.020865595,-0.036378667,0.0
643831309,0.0023612191,0.020678079,-0.03609942,0.0
643852535,0.0023803653,0.020432964,-0.03579535,0.0
643870075,0.002446401,0.02026564,-0.035518307,0.0
643891310,0.0025037932,0.02016527,-0.035157695,0.0
643911286,0.0025485356,0.020089347,-0.03479048,0.0
643928784,0.0026081896,0.019959314,-0.034455016,0.0
643950084,0.0027318106,0.019775197,-0.0340315,0.0
643971285,0.0027796447,0.019533228,-0.033581603,0.0
643992534,0.002828849,0.019340005,-0.033110358,0.0
644010077,0.0027849684,0.019208563,-0.032703664,0.0
644031279,0.0027519022,0.019160733,-0.03221172,0.0
644051290,0.0026480688,0.01921829,-0.03175457,0.0
644068783,0.0025983325,0.019302946,-0.03135589,0.0
644090078,0.0025488536,0.019201802,-0.030892525,0.0
644111287,0.0025179093,0.01901451,-0.030464109,0.0
644132529,0.0025459698,0.019105338,-0.030071955,0.0
644150079,0.0026305558,0.019323582,-0.029772729,0.0
644171289,0.00280097,0.019757986,-0.029447813,0.0
644191307,0.0029099972,0.020083185,-0.029171763,0.0
644208787,0.002913565,0.02035731,-0.028959787,0.0
644230081,0.0029281043,0.020601494,-0.028728502,0.0
644251310,0.0029344189,0.020771317,-0.028539889,0.0
644272535,0.0029606293,0.020904386,-0.028377226,0.0
644290073,0.0029802055,0.021074438,-0.028254433,0.0
644311309,0.0030396956,0.021357631,-0.028132468,0.0
644331279,0.003074831,0.021564107,-0.02803823,0.0
644348784,0.003111346,0.02175066,-0.027965363,0.0
644370078,0.0032264602,0.021886082,-0.027906844,0.0
644391286,0.0032807202,0.02187808,-0.027869055,0.0
644412527,0.0032801603,0.021625187,-0.027849678,0.0
644430086,0.003230069,0.021430425,-0.027836869,0.0
644451286,0.0031359158,0.021188146,-0.027838951,0.0
644471286,0.003097996,0.020926414,-0.027839512,0.0
644488783,0.0031306008,0.020809863,-0.02783844,0.0
644510080,0.0032307254,0.020817181,-0.027843468,0.0
644531279,0.0034015647,0.020895954,-0.027861722,0.0
644552535,0.003510844,0.021078808,-0.027876668,0.0
644570080,0.0035525248,0.021239875,-0.027895402,0.0
644591287,0.0035964244,0.021468045,-0.02790902,0.0
644611309,0.003504583,0.021689698,-0.027913569,0.0
644628785,0.0033520095,0.021877732,-0.027921213,0.0
