timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],n_states
641372991,641182730,0.71440524,0.013481497,0.009030575,0.6995441,0.056532692,-0.07774834,-0.11641794,0.32403836,2.7716064,-1.1590136,-0.00013522695,0.00074145716,0.00029822928,-0.0042820396,0.0007293598,-0.025526969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7458287e-05,1.745742e-05,0.0004369022,0.0031172677,0.0031166761,0.0017406176,0.0022850428,0.0022854274,0.0017449639,1.8386817e-07,1.8385064e-07,4.451819e-07,0.0006801362,0.0006810802,1.1137001e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
642373033,642182730,0.71081454,0.018723503,0.0057440368,0.70310676,-0.011193165,0.01158164,-0.002461285,0.35590312,2.7042975,-1.0675806,-0.00012333179,0.00073385664,0.0002998053,-0.004425323,0.00083563157,-0.025451561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734453e-05,1.7343902e-05,0.0004383147,0.0028590686,0.0028582772,0.0016392369,0.0018147411,0.0018147539,0.0014521766,1.8381482e-07,1.8380304e-07,4.4652435e-07,0.00068008713,0.0006809777,1.1126216e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
643372989,643182730,0.7054885,0.005220379,0.01186222,0.7086029,-0.07776449,0.07068679,0.08878159,0.29544854,2.784616,-1.180926,-0.00013577637,0.0007531859,0.00029639679,-0.0047404226,0.0010954592,-0.025243545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.737268e-05,1.737319e-05,0.00043941723,0.0028622493,0.0028623028,0.0016478577,0.0018156818,0.0018153879,0.0014313705,1.8398258e-07,1.8397944e-07,4.4777374e-07,0.0006799789,0.0006808925,1.1122333e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
644373006,644182730,0.7208865,0.0063437903,0.0013919945,0.6930227,-0.049676064,0.0054277335,-0.020222487,0.2361625,2.8237097,-1.1941713,-0.00011996877,0.0007705058,0.00029263063,-0.0048426753,0.0012515045,-0.025148807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7378587e-05,1.7379853e-05,0.00044060536,0.0028646777,0.0028633755,0.0016402536,0.0018131936,0.0018132284,0.0014331265,1.8408143e-07,1.840822e-07,4.4901537e-07,0.00067980326,0.0006808044,1.1116396e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
645373009,645182774,0.7199378,-0.014793632,0.03134974,0.6931724,-0.0046753953,-0.25829744,-0.013815009,0.23071922,2.7599616,-1.2039139,-0.00010621327,0.00078203226,0.00028676158,-0.004749261,0.0012298329,-0.025204374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7382e-05,1.7386588e-05,0.00044171585,0.0028920437,0.002862179,0.0016375463,0.0018134979,0.0018118651,0.0014319196,1.8423212e-07,1.8423167e-07,4.5009403e-07,0.0006796788,0.0006808105,1.1110402e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
646382988,646192730,0.40565854,0.37824628,0.6535794,0.5149806,-0.93426585,0.084936455,0.42640245,0.17827582,2.285634,-0.77045316,-0.00017274947,0.0008205937,0.0003701375,-0.004373793,0.001037444,-0.025444666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7351678e-05,1.751486e-05,0.0004366541,0.0051614842,0.005338316,0.0018489155,0.0017996859,0.0017868803,0.001435266,1.8467009e-07,1.845112e-07,4.4947083e-07,0.00067959615,0.00068083184,1.1115603e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
647373034,647182730,-0.26058117,0.7308802,0.58419305,-0.23797074,-0.53431714,0.3376937,0.1687124,-0.8368471,2.578219,-0.42253548,-0.00065583474,0.0010369286,0.0003205427,-0.0043915855,0.002154523,-0.025453173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6345391e-05,1.652957e-05,0.00040970097,0.0046720607,0.0033373146,0.0027667815,0.0021024377,0.0019918387,0.004499642,1.8636304e-07,1.866277e-07,4.5206028e-07,0.00067958666,0.00067345955,1.11229865e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
648373005,648182730,-0.24118066,0.73442876,0.59536874,-0.21904893,-0.20880231,0.27631956,0.078009665,-0.9306317,2.7725794,-0.25018892,-0.00034406278,0.0009490018,0.00041772448,-0.009646065,-0.054112654,-0.024576606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6628632e-05,1.3436684e-05,0.00037568598,0.0044125314,0.0027513101,0.00431008,0.0021175868,0.0017997959,0.013330565,1.9106169e-07,1.9300117e-07,4.5074475e-07,0.00067855144,0.00053196476,1.1182248e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
649373009,649182730,-0.23999353,0.7309886,0.60019785,-0.21868098,-0.019447932,0.07765157,0.005704772,-0.8601508,2.7553585,-0.19679223,-0.00017796039,0.00084200647,0.00023806564,-0.014572824,-0.08997573,-0.023934508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6950715e-05,1.1584526e-05,0.00035212713,0.0037026114,0.0028850646,0.0058974926,0.0020458857,0.0017878048,0.030033324,1.9712019e-07,2.0180208e-07,4.537997e-07,0.00067594444,0.00040028346,1.1226418e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
650373132,650182729,-0.2385992,0.72623515,0.60624063,-0.21937463,0.06322033,-0.0809914,-0.100894734,-0.81705624,2.6246212,-0.21088329,-0.00014190587,0.0008382616,-5.3472224e-05,-0.015034432,-0.094936766,-0.023837693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7145723e-05,1.1552635e-05,0.00033008328,0.0031587353,0.0029126888,0.007443242,0.0019274447,0.0018152221,0.05562242,2.0290562e-07,2.1166169e-07,4.5277213e-07,0.00067440845,0.0003458763,1.1293311e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
651373136,651182729,-0.23831788,0.72319496,0.6100282,-0.21922438,0.13257338,-0.16204472,0.00058870914,-0.7050588,2.481129,0.77953845,-0.00011651303,0.00087054993,-0.00020562315,-0.006396186,-0.09671816,-0.024488052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7403258e-05,1.20963105e-05,0.0003093599,0.0029345502,0.0029049749,0.0027254734,0.0018483312,0.0018191931,0.0016572279,2.05108e-07,2.203822e-07,4.4683856e-07,0.00067158206,0.00030002516,1.1346102e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
652373162,652182773,-0.23971435,0.7213723,0.61126536,-0.22025862,0.22320686,-0.16771764,-0.50216585,-0.49757683,2.3698285,0.08292008,-0.0005021898,0.00082696544,-0.00024774094,0.0011786937,-0.14947611,-0.027029999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7661068e-05,1.24287235e-05,0.000293833,0.0028876257,0.0029264935,0.0021908802,0.0018224675,0.0018235473,0.0016448523,2.041384e-07,2.2700667e-07,4.3898473e-07,0.0006708206,0.0002595126,1.13415e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
653383124,653192731,0.19507658,-0.52827305,0.78342205,-0.2629121,0.6432481,-0.07145548,-0.673571,0.28293082,2.3481507,-0.58797795,7.52968e-05,0.00061607594,2.5697733e-05,0.00380874,-0.15254658,-0.027344361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6740605e-05,1.1621385e-05,0.024999533,0.0030254184,0.0032375292,0.0018558777,0.0018552244,0.0018697273,0.0015827824,2.0220439e-07,2.319458e-07,4.3179668e-07,0.00066991796,0.00023176085,1.136754e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
