timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
645893464,645703211,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.012009144,-0.0029923916,-0.040548325,0.0,0.40210724,0.0,0.0,0.0,0.0,0.0,0.0,0.00091707706,0.0,0.0,0.0,0.082157105,0.038571417,-0.00016218424,0.0,0.0,0.0,0.0,0.0,0.0
646393484,646203212,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.09724876,-0.06410217,-0.108738065,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23374152,0.0,0.0,0.0,0.23816419,-0.5424156,1.0579956,0.0,0.0,0.0,0.0,0.0,0.0
646883457,646693211,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.19349223,-0.029835701,-0.514722,0.0,2.514335,0.0,0.0,0.0,0.0,0.0,0.0,-0.21037316,0.0,0.0,0.0,0.48936936,-0.031607628,0.33284616,0.0,0.0,0.0,0.0,0.0,0.0
647383460,647193212,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.04626751,0.0715909,-0.21124029,0.0,2.9106648,0.0,0.0,0.0,0.0,0.0,0.0,-0.2171104,0.0,0.0,0.0,0.05844774,-0.059606493,0.05422288,0.0,0.0,0.0,0.0,0.0,0.0
647883458,647693212,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.10757738,0.14308596,0.12363613,0.0,3.1734262,0.0,0.0,0.0,0.0,0.0,0.0,-0.23695815,0.0,0.0,0.0,-0.031937752,0.096258104,-0.06805205,0.0,0.0,0.0,0.0,0.0,0.0
648383462,648193211,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0891608,0.15538144,0.42323446,0.0,0.60588,0.0,0.0,0.0,0.0,0.0,0.0,-0.24923897,0.0,0.0,0.0,-0.08977208,-0.010202169,0.01507169,0.0,0.0,0.0,0.0,0.0,0.0
648883457,648693212,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0370993,0.16753316,0.66515374,0.0,0.78979516,0.0,0.0,0.0,0.0,0.0,0.0,-0.24694526,0.0,0.0,0.0,-0.043813497,-0.037420988,0.032297492,0.0,0.0,0.0,0.0,0.0,0.0
649393460,649203213,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.094566226,0.15238237,1.2073907,0.0,1.2097423,0.0,0.0,0.0,0.0,0.0,0.0,-0.22925413,0.0,0.0,0.0,-0.011581337,-0.014027715,0.011146426,0.0,0.0,0.0,0.0,0.0,0.0
649893459,649703212,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.08442819,0.11258364,1.763919,0.0,1.6426919,0.0,0.0,0.0,0.0,0.0,0.0,-0.22113144,0.0,0.0,0.0,0.013867014,-0.012473762,0.009319544,0.0,0.0,0.0,0.0,0.0,0.0
650383460,650193211,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.062215447,0.057905436,2.395167,0.0,1.6789293,0.0,0.0,0.0,0.0,0.0,0.0,-0.19371605,0.0,0.0,0.0,0.021021191,-0.008441627,0.0061265826,0.0,0.0,0.0,0.0,0.0,0.0
650883452,650693211,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.043354094,0.031275988,3.0540144,0.0,2.1395607,0.0,0.0,0.0,0.0,0.0,0.0,-0.17893493,0.0,0.0,0.0,0.020163605,5.841255e-06,-0.00036472082,0.0,0.0,0.0,0.0,0.0,0.0
651383457,651193211,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.026250184,-0.0018250942,3.6513722,0.0,2.408876,0.0,0.0,0.0,0.0,0.0,0.0,-0.16867709,0.0,0.0,0.0,0.02083712,-0.000998795,0.00039291382,0.0,0.0,0.0,0.0,0.0,0.0
651883453,651693212,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.01354897,-0.018571615,4.2671895,0.0,2.2769961,0.0,0.0,0.0,0.0,0.0,0.0,-0.12684476,0.0,0.0,0.0,0.015407178,0.00054883957,-0.00075519085,0.0,0.0,0.0,0.0,0.0,0.0
652383458,652193211,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.056450278,-0.052361727,4.84169,0.0,2.4602814,0.0,0.0,0.0,0.0,0.0,0.0,-2.9982986,0.0,0.0,0.0,0.00781849,-0.0027996898,0.0019433498,0.0,0.0,0.0,0.0,0.0,0.0
652893492,652703212,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.16435277,-0.054749727,5.247752,0.0,2.5149035,0.0,0.0,0.0,0.0,0.0,0.0,-2.976277,0.0,0.0,0.0,-0.00016682968,-0.007924259,0.0061098933,0.0,0.0,0.0,0.0,0.0,0.0
653393469,653203213,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.42449367,0.0018744469,5.5041156,0.0,2.562304,0.0,0.0,0.0,0.0,0.0,0.0,-0.019123316,0.0,0.0,0.0,-0.0012329835,-0.010974705,0.008588672,0.0,0.0,0.0,0.0,0.0,0.0
