timestamp,x,y,z,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],thrust[0],thrust[1],thrust[2],yaw,yawspeed
646461696,nan,nan,-1.180061,0.038913347,-0.7431284,-0.5253234,2.0824404,-1.39605,-5.928112,0.17035754,-0.11420623,-0.8022496,1.8811071,1e-45
646571669,nan,nan,-1.180061,0.033925742,-0.6478801,-0.6100232,-0.29456663,-0.5791278,-5.500451,-0.023442686,-0.0460891,-0.780445,1.8506811,1e-45
646661665,nan,nan,-1.180061,0.030387973,-0.58031934,-0.67135614,-1.8737731,-1.0667784,-5.8232512,-0.15226556,-0.08668798,-0.7969032,1.8570317,1e-45
646771708,nan,nan,-1.180061,0.02492376,-0.47596923,-0.80588907,-0.82233596,-0.72551197,-7.1061754,-0.07230954,-0.063795626,-0.8623141,1.855304,1e-45
646861693,nan,nan,-1.180061,0.021328326,-0.40730718,-0.94508815,0.11370861,-0.77120185,-8.491252,0.010817399,-0.07336646,-0.93293333,1.8479086,1e-45
646971680,nan,nan,-1.180061,0.016212841,-0.30961674,-1.1502982,0.7468965,-1.0553734,-10.29747,0.078068465,-0.11031165,-0.99082625,1.8453501,1e-45
647071708,nan,nan,nan,0.01229132,-0.23472741,-1.2492146,0.6894804,-0.9523127,-12.207837,0.07891514,-0.10899787,-0.99090457,1.8518499,1e-45
647161679,nan,nan,nan,0.00944482,-0.18036778,-1.1979305,0.4940511,-1.0163357,-12.047987,0.05613625,-0.11548051,-0.9917222,1.8557891,1e-45
647271678,nan,nan,nan,0.0057643703,-0.11008223,-1.025233,0.35033184,-0.84351206,-11.307531,0.03845729,-0.09259561,-0.99496084,1.8582562,1e-45
647361656,nan,nan,nan,0.003746625,-0.07154933,-0.84567845,0.5070811,-0.96356344,-10.491464,0.053512998,-0.10168624,-0.9933762,1.8585194,1e-45
647471676,nan,nan,nan,0.0014744309,-0.028157221,-0.49840915,0.83256733,-1.1859815,-8.751102,0.08032924,-0.11442798,-0.946182,1.8589774,1e-45
647561684,nan,nan,nan,0.00050101324,-0.009567855,-0.2846098,0.81544006,-1.2074797,-8.222735,0.07643665,-0.11318514,-0.9192428,1.8597146,1e-45
647671697,-0.9587816,2.8899858,nan,0.022045413,-0.012546837,-0.06090386,0.96495926,-1.4768614,-8.207222,0.09037444,-0.13831726,-0.91845185,1.8609139,1e-45
647771675,-0.9587816,2.8899858,nan,0.06894634,-0.039603114,0.03780658,0.8667474,-1.4576482,-8.925272,0.08441176,-0.14195907,-0.9550622,1.861101,1e-45
647861665,-0.9587816,2.8899858,1.8533838,0.09935183,-0.059530377,-0.023348395,0.97187,-1.4705268,-9.928713,0.09972004,-0.1508854,-0.98350877,1.8605317,1e-45
647971708,-0.9587816,2.8899858,nan,0.122064225,-0.07700399,-0.08638085,0.88059443,-1.5324746,-9.765995,0.08960945,-0.1559449,-0.9836927,1.8594072,1e-45
648061683,-0.9587816,2.8899858,nan,0.13115357,-0.08893566,-0.024825597,1.0713379,-1.4791285,-9.376338,0.10684935,-0.14752014,-0.9780602,1.8588476,1e-45
648171684,-0.9587816,2.8899858,2.2524972,0.13069491,-0.096243605,-0.08732605,0.75914145,-1.6375474,-10.26201,0.07920829,-0.17086053,-0.98210627,1.857247,1e-45
648261657,-0.9587816,2.8899858,2.2524972,0.11948193,-0.10381089,-0.16311121,0.8667184,-1.4957029,-10.580701,0.09186848,-0.15853815,-0.9830696,1.8565266,1e-45
648371692,-0.9587816,2.8899858,2.2524972,0.10013982,-0.104668416,-0.23636532,0.7540754,-1.5829161,-10.546954,0.079796836,-0.1675054,-0.98263645,1.855699,1e-45
648471713,-0.9587816,2.8899858,2.2524972,0.07414559,-0.106239855,-0.2821796,0.5248777,-1.4966981,-10.265274,0.054774154,-0.15618944,-0.9862072,1.855171,1e-45
648561671,-0.9587816,2.8899858,2.2524972,0.04687697,-0.104373515,-0.30738354,0.55448294,-1.4870877,-10.459111,0.058422368,-0.15668502,-0.9859192,1.8549832,1e-45
648671716,-0.9587816,2.8899858,2.2524972,0.009958762,-0.09810565,-0.31770372,0.21327563,-1.4247059,-10.141864,0.02211969,-0.14776208,-0.98877555,1.855118,1e-45
648761651,-0.9587816,2.8899858,2.2524972,-0.024349289,-0.09200244,-0.31188822,0.13847277,-1.4534029,-9.778204,0.014099836,-0.14799114,-0.98888814,1.8553228,1e-45
648871724,-0.9587816,2.8899858,2.2524972,-0.06449283,-0.07929139,-0.29978728,-0.008146614,-1.3130585,-9.577621,-0.00082102424,-0.13233142,-0.9883228,1.3988593,1e-45
648961683,-0.9587816,2.8899858,2.2524972,-0.09595318,-0.0687323,-0.30374336,-0.17891735,-1.353954,-9.656048,-0.01810443,-0.13700496,-0.9904049,1.3988593,1e-45
649071684,-0.9587816,2.8899858,2.2524972,-0.12917756,-0.05196943,-0.32263517,-0.15494703,-1.2019039,-9.859549,-0.015842903,-0.12289136,-0.99229366,1.3988593,1e-45
649171706,-0.9587816,2.8899858,2.2524972,-0.15308477,-0.035184372,-0.3521216,-0.3465511,-1.1601866,-9.867195,-0.035447523,-0.11867151,-0.9923006,1.3988593,1e-45
649261682,-0.9587816,2.8899858,2.2524972,-0.1716833,-0.018948793,-0.38584423,-0.343409,-1.1239197,-9.854238,-0.035102792,-0.114885524,-0.99275833,1.3988593,1e-45
649371687,-0.9587816,2.8899858,2.2524972,-0.18794316,0.0039299605,-0.43575525,-0.42838398,-0.96460325,-10.02419,-0.044167258,-0.099452555,-0.9940616,1.3988593,1e-45
649461656,-0.9587816,2.8899858,2.2524972,-0.19942269,0.023007631,-0.48003602,-0.50835544,-0.9954806,-10.1518345,-0.05275017,-0.10329735,-0.9932507,1.3988593,1e-45
649571679,-0.9587816,2.8899858,2.2524972,-0.20991519,0.04876313,-0.53882074,-0.46156782,-0.7963228,-10.35411,-0.048380427,-0.08346863,-0.9953353,1.3988593,1e-45
649663266,nan,nan,nan,0.0042413217,0.038301885,-0.012963938,0.18088958,-1.115907,-4.7933908,0.013730812,-0.08470532,-0.7443949,1.431637,1e-45
649763192,nan,nan,-0.19926162,0.0010059243,0.009084148,0.003870234,0.1009758,-0.94689655,-5.1319923,0.007842506,-0.07354278,-0.7616588,1.4327459,1e-45
649863184,-0.8221011,2.7407663,-0.19926162,-0.0019965768,0.005179548,0.0084186345,0.047155302,-0.6931239,-5.113435,0.0036579068,-0.053766645,-0.7607126,1.4339125,1e-45
649963188,-0.8221011,2.7407663,-0.19926162,-0.012081837,0.028409148,0.014699653,-0.0055555683,-0.67639,-4.9837375,-0.0004272038,-0.05201203,-0.7540999,1.4350475,1e-45
650063192,-0.8221011,2.7407663,-0.19926162,-0.02071706,0.05214746,0.019934475,0.012315955,-0.49509695,-4.9155455,0.000942681,-0.037895437,-0.75062305,1.4361279,1e-45
650163237,-0.8221011,2.7407663,-0.19926162,-0.02882511,0.07564727,0.025450528,-0.094371706,-0.51440746,-4.786385,-0.007160123,-0.03902886,-0.7440377,1.4371343,1e-45
650263191,-0.8221011,2.7407663,-0.19926162,-0.037174094,0.09829024,0.03185895,-0.04450352,-0.36303538,-4.773999,-0.0033734185,-0.027518503,-0.74340624,1.438113,1e-45
650363313,-0.8221011,2.7407663,-0.19926162,-0.044547103,0.12066866,0.038155228,-0.1320839,-0.32514757,-4.6822424,-0.00995019,-0.024494132,-0.7387279,1.4390813,1e-45
650463187,-0.8221011,2.7407663,-0.19926162,-0.05222826,0.14147201,-0.039160088,-0.13196582,-0.26576358,-4.989763,-0.010152139,-0.020445209,-0.7544071,1.4399388,1e-45
650563193,-0.8221011,2.7407663,-0.19926162,-0.05618829,0.16110483,-0.388474,-0.12388198,-0.15090322,-6.819669,-0.010710283,-0.013046419,-0.8477063,1.4405421,1e-45
650663226,-0.8221011,2.7407663,-0.19926162,-0.06254478,0.18038861,-0.65864426,-0.1965832,-0.15557453,-8.269512,-0.018475942,-0.014621729,-0.92162776,1.4410853,1e-45
650763191,-0.8221011,2.7407663,-0.19926162,-0.07075985,0.19950184,-0.85780185,-0.17268506,-0.017729063,-9.469753,-0.017306818,-0.0017768396,-0.982823,1.4416571,1e-45
650863203,-0.8221011,2.7407663,-0.19926162,-0.07990803,0.21865857,-0.99927336,-0.2696,-0.0055638165,-10.16678,-0.027996134,-0.0005777647,-0.99960786,1.4422977,1e-45
650963191,-0.8221011,2.7407663,-0.19926162,-0.09116202,0.23731336,-1.0932937,-0.27024406,0.08660811,-10.557018,-0.028611125,0.009169325,-0.99954855,1.442972,1e-45
651063259,-0.8221011,2.7407663,-0.19926162,-0.103208356,0.25627348,-1.1505107,-0.3387022,0.1631075,-10.7743,-0.03624201,0.017452924,-0.9991906,1.4437163,1e-45
651163195,-0.8221011,2.7407663,-0.19926162,-0.117214456,0.27424017,-1.1784273,-0.40337807,0.18930736,-10.82608,-0.043272126,0.020307826,-0.9988569,1.4060885,1e-45
651263235,-0.8221011,2.7407663,-0.19926162,-0.13191648,0.29194957,-1.1839086,-0.4206542,0.3025606,-10.789343,-0.045043785,0.03239828,-0.9984595,1.4060885,1e-45
651363184,-0.8221011,2.7407663,-0.19926162,-0.14771645,0.30901414,-1.1702106,-0.52377367,0.3128634,-10.564893,-0.0554751,0.033136696,-0.99791,1.4060885,1e-45
651463241,-0.8221011,2.7407663,-0.19926162,-0.16453683,0.3252239,-1.1401231,-0.53076667,0.40890095,-10.313328,-0.055521615,0.042773675,-0.99754083,1.4060885,1e-45
651563192,-0.8221011,2.7407663,-0.19926162,-0.18100016,0.34091678,-1.0967064,-0.62672114,0.44804117,-9.979267,-0.06446963,0.046089157,-0.9968548,1.4060885,1e-45
651663189,-0.8221011,2.7407663,-0.19926162,-0.19802253,0.35541466,-1.0409777,-0.6698167,0.49672735,-9.703474,-0.067942604,0.050385345,-0.9947395,1.4060885,1e-45
651763270,-0.8221011,2.7407663,-0.19926162,-0.2146726,0.3695608,-0.97539514,-0.723038,0.57413566,-9.440391,-0.07235273,0.05745242,-0.981326,1.4060885,1e-45
651863191,-0.8221011,2.7407663,-0.19926162,-0.23210879,0.38260865,-0.8993246,-0.8042618,0.5900621,-9.051935,-0.07885583,0.057854086,-0.96152025,1.4060885,1e-45
651963189,-0.8221011,2.7407663,-0.19926162,-0.25011864,0.39521393,-0.8135584,-0.8303113,0.669822,-8.653163,-0.07968867,0.0642858,-0.9411885,1.4060885,1e-45
652063189,-0.8221011,2.7407663,-0.19926162,-0.26887292,0.4071053,-0.7195199,-0.93411726,0.6891792,-8.149901,-0.08720676,0.06433997,-0.9155293,1.4060885,1e-45
652163193,-0.8221011,2.7407663,-0.19926162,-0.29016444,0.41771898,-0.6180046,-0.9773155,0.74406594,-7.597494,-0.08843334,0.06732753,-0.8873644,1.4060885,1e-45
652263189,-0.8221011,2.7407663,-0.19926162,-0.31348985,0.42738792,-0.5111497,-1.076969,0.78102785,-6.9710827,-0.093942955,0.0681283,-0.8554263,1.4060885,1e-45
652363189,-0.8221011,2.7407663,-0.19926162,-0.34045488,0.4349355,-0.3997869,-1.1720575,0.7984741,-6.2910423,-0.09809337,0.06682693,-0.8207539,1.4060885,1e-45
652463269,-0.8221011,2.7407663,-0.19926162,-0.37093538,0.4409472,-0.28706378,-1.264837,0.8427397,-5.631634,-0.10152237,0.06764265,-0.78713346,1.4060885,1e-45
652563233,-0.8221011,2.7407663,-0.19926162,-0.40625286,0.44432384,-0.17503437,-1.4198382,0.83706355,-4.9157763,-0.10867932,0.06407173,-0.75063485,1.4060885,1e-45
652663198,-0.8221011,2.7407663,-0.19926162,-0.4472305,0.44529232,-0.06578843,-1.5344076,0.8620188,-0.08114791,-0.11043263,0.062040232,-0.7057923,1.4060885,1e-45
652763235,-0.8221011,2.7407663,-0.19926162,-0.4950443,0.44448736,0.03989391,-1.7334435,0.8536829,0.62144065,-0.11574195,0.05700037,-0.65478975,1.4060885,1e-45
652863203,-0.8221011,2.7407663,-0.19926162,-0.5506073,0.4422815,0.142256,-1.9039167,0.85673296,1.2824908,-0.11762654,0.05293012,-0.6058678,1.4060885,1e-45
652963204,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.4109457,0.0
653063232,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-1.9288342,0.0
653163312,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-1.9294578,0.0
653263234,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-1.9322703,0.0
653363229,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-1.9345345,0.0
653463201,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-1.9407945,0.0
653563233,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-1.9417847,0.0
653663206,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-1.9469457,0.0
653763278,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-1.949349,0.0
653863342,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-1.9509845,0.0
