timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],n_states
641383463,641193212,0.712544,0.013215705,0.004303802,0.7014898,0.029442588,-0.076887414,-0.15155311,0.31061545,2.7699182,-1.1880411,0.00034801904,0.00025044248,0.0003881199,-0.0060620103,0.0019533767,-0.014345177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7648677e-05,1.7657852e-05,0.0004367576,0.003155562,0.003155172,0.0017530335,0.0023296762,0.0023299593,0.0017701401,1.8394931e-07,1.8384547e-07,4.4482755e-07,0.00069714943,0.00069913943,1.1273287e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
642383464,642193211,0.70887375,0.017879149,0.0008750066,0.7051082,-0.029186426,0.030818805,-0.03514366,0.34461454,2.7121654,-1.0907516,0.00039932827,0.00023208249,0.00039354846,-0.0059003113,0.0017077652,-0.0145447645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7511626e-05,1.7521386e-05,0.0004382502,0.00289697,0.0028941263,0.0016517849,0.001850227,0.0018501474,0.0014735943,1.8387622e-07,1.8377457e-07,4.4624065e-07,0.00069710833,0.0006990505,1.1260044e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
643383468,643193214,0.7038286,0.0043027275,0.007028666,0.7103221,-0.06487397,0.06636599,0.09082324,0.29278904,2.788663,-1.1931593,0.00041167776,0.00023134577,0.00039630607,-0.0059095533,0.001718156,-0.01453298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.754069e-05,1.7548233e-05,0.00043921013,0.0028915163,0.0028902742,0.0016603406,0.00185091,0.0018501846,0.0014529901,1.840409e-07,1.8398113e-07,4.474634e-07,0.00069700304,0.0006989856,1.1253533e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
644383495,644193212,0.7191126,0.0055380324,-0.0035454398,0.69486254,-0.018103093,0.009916237,0.018426407,0.24546185,2.8272402,-1.1838819,0.00041031244,0.00023981869,0.00039596268,-0.0060588736,0.0018355026,-0.014433913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.757249e-05,1.7581435e-05,0.0004404689,0.0028899987,0.0028904073,0.0016527459,0.0018467035,0.001846717,0.0014546238,1.8417909e-07,1.8413978e-07,4.4873715e-07,0.0006968261,0.0006988938,1.1245073e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
645383470,645193211,0.71846306,-0.015517102,0.026917087,0.69487095,0.015595974,-0.2591253,0.010161998,0.24301605,2.7600596,-1.1858367,0.0003875395,0.0002395168,0.0003991581,-0.006221959,0.0019231075,-0.014325634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7604156e-05,1.7617558e-05,0.0004414547,0.0029246162,0.002894726,0.0016500273,0.001847374,0.0018461074,0.0014534491,1.843647e-07,1.8431442e-07,4.497607e-07,0.0006966966,0.00069888344,1.1236727e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
646383463,646193212,0.40525594,0.37607142,0.6489216,0.52272236,-1.0965304,0.27000022,0.65563345,0.16516207,2.293262,-0.7561297,0.00029757796,0.00026954536,0.00049648836,-0.0059776227,0.0017901302,-0.014467516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7546929e-05,1.7713537e-05,0.00043610358,0.0080878595,0.009953072,0.011145848,0.0018000577,0.0017883339,0.0014384766,1.8471533e-07,1.8448009e-07,4.4898255e-07,0.0006966112,0.00069889164,1.1239654e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
647383466,647193212,-0.2562001,0.73134923,0.589817,-0.2271693,-0.41306573,0.49829173,1.3766181,-0.83759385,2.6650012,0.95772797,-0.00011136314,0.0003152145,0.00041144088,-0.004964068,0.004302905,-0.014508108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71051e-05,1.7434391e-05,0.00040711008,0.0050745513,0.003951387,0.0036569624,0.0023022948,0.0022686755,0.0022647737,1.8769153e-07,1.883456e-07,4.5077917e-07,0.00069645303,0.00068712566,1.1254564e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
648383468,648193211,-0.23680708,0.73425984,0.6014178,-0.20756093,0.052655183,0.36443606,1.0380205,-0.83375734,2.8278973,2.0093586,2.5592683e-06,0.00014209548,0.0005531981,-0.011214994,-0.045588758,-0.014779257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7989962e-05,1.5230322e-05,0.0003688892,0.004664606,0.0028357904,0.0020192075,0.0021758587,0.0018539737,0.0017079039,1.9336125e-07,1.9626253e-07,4.4768666e-07,0.00069505,0.0005446185,1.1326385e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
649383497,649193211,-0.23695469,0.73186696,0.60306984,-0.21102163,0.17055848,0.13262273,0.85798717,-0.75684583,2.7953806,2.6830153,-0.00012805057,-2.132188e-05,0.00036473968,-0.012830095,-0.060842704,-0.015570455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8225757e-05,1.2708523e-05,0.00034410012,0.0039895885,0.0030443068,0.0031011964,0.002128748,0.001837417,0.0045561255,1.9861113e-07,2.050193e-07,4.5129403e-07,0.0006923674,0.0003986951,1.138607e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
650383465,650193211,-0.23706752,0.72781795,0.6067834,-0.21422891,0.15083772,-0.052455384,0.7910825,-0.754513,2.6484125,3.5101104,-0.00028341467,-3.3326363e-05,5.932126e-05,-0.010698806,-0.04857596,-0.015834562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8041816e-05,1.2042543e-05,0.00032431222,0.0033048997,0.0030313681,0.0048809233,0.001999227,0.0018741288,0.014402187,2.0354574e-07,2.1479872e-07,4.5360486e-07,0.00069099356,0.00034095292,1.146302e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
651383463,651193211,-0.23697944,0.72536427,0.60914654,-0.2159353,0.16607675,-0.14809586,0.72380954,-0.67173177,2.4915097,4.22421,-0.0003862282,-9.006448e-07,-0.00012522949,-0.009911301,-0.04838741,-0.016047228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8084558e-05,1.2431288e-05,0.00030455954,0.0030043493,0.0029805563,0.0068239267,0.001901834,0.0018684969,0.03404398,2.0720633e-07,2.2394825e-07,4.4938457e-07,0.00069070375,0.0003250773,1.1545072e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
652383464,652193211,-0.237349,0.7253842,0.6087801,-0.2164953,0.22809245,-0.15424877,0.6212237,-0.48703516,2.3764977,4.745615,-0.00044263943,-3.86778e-05,-9.133912e-05,-0.009396676,-0.05372563,-0.016357284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.823535e-05,1.2981654e-05,0.00028806968,0.0029220288,0.0029839561,0.008750621,0.0018616155,0.0018661658,0.06541145,2.0872999e-07,2.3101263e-07,4.4067156e-07,0.00069072563,0.00031878825,1.1622367e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
653383473,653193214,0.19120826,-0.529173,0.7851517,-0.25875148,0.6449407,-0.07862088,0.48921,0.28522858,2.351048,5.0579863,9.7138596e-05,-0.00023656935,0.00014192704,-0.007798378,-0.059804354,-0.016776966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7532731e-05,1.2596693e-05,0.03333311,0.00298639,0.0031298911,0.010445216,0.0018529318,0.0018704201,0.10745247,2.081477e-07,2.360181e-07,4.3130316e-07,0.0006906793,0.0003108765,1.16903775e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
