timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
649171634,648981187,29315,0.0045140255,0.083152376,0.12857036,0,0.06220955,0.05402895,0.28610143,nan,0.28833026,0.7599077,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
649371615,649181186,29315,0.004641626,0.06375278,0.08133434,0,0.062161684,0.062335048,0.26809,nan,0.2657349,0.9086726,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
649571606,649381211,29315,0.004743663,0.055476967,0.061296847,0,0.06208998,0.07133658,0.27293333,nan,0.24033415,1.0299599,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
649766443,649571187,29315,0.00485305,0.051884077,0.05590424,0,0.06136156,0.08046938,0.2651339,nan,0.2150818,1.1358403,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
649966510,649776188,29315,0.004641593,0.041871507,0.04665243,0,0.06134651,0.0906469,0.2607122,nan,0.16984916,1.2262086,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
650166471,649976188,29315,0.004297275,0.034760866,0.04135095,0,0.061165288,0.10140391,0.25138947,nan,0.12575755,1.3260676,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
650366443,650176211,29315,0.0038067065,0.027768798,0.036241222,0,0.060976636,0.11269292,0.22217648,nan,0.09609797,1.4042777,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
650566459,650376188,29315,0.00341367,0.022414127,0.032519434,0,0.06078728,0.12447981,0.21887541,nan,0.0854332,1.4796017,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
650766444,650576187,29315,0.0030907942,0.021363879,0.032835174,0,0.06060912,0.13673969,0.2112836,nan,0.06134418,1.5188226,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
650966443,650776210,29315,0.002820421,0.022883164,0.035291635,0,0.06044804,0.14944085,0.2033734,nan,0.04585909,1.5700271,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
651166467,650976187,29315,0.0025250406,0.027041215,0.040657014,0,0.060303964,0.16254562,0.20689963,nan,0.041281536,1.5712171,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
651366446,651176188,29315,0.0022257434,0.030530399,0.045140807,0,0.060182344,0.17602012,0.19216831,nan,0.030853577,1.5920204,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
651566443,651376210,29315,0.0018905682,0.034329433,0.049636412,0,0.06008446,0.18982531,0.18162134,nan,0.04897594,1.5833442,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
651766466,651576188,29315,0.0015923295,0.036550235,0.05246711,0,0.060004227,0.20390975,0.15645286,nan,0.03293447,1.591888,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
651966444,651776187,29315,0.0013072548,0.03698302,0.05337074,0,0.059944447,0.21823233,0.13331775,nan,0.03939645,1.6090355,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
652166440,651976210,29315,0.00085575826,0.040659215,0.05731524,0,0.05990258,0.23273903,3.6421707,nan,0.06465415,1.5968482,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,64,831,3,1,6,3,1,0,0,0,0,0,0,0
652366471,652176187,29315,0.0011196402,0.04906583,0.06679121,0,0.059871823,0.24737205,3.6291912,nan,0.1061503,1.5899879,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,64,831,3,1,6,3,1,0,0,0,0,0,0,0
652566466,652376188,29315,0.002026946,0.06286432,0.08433912,0,0.059853066,0.26134947,3.6097476,nan,0.17738841,1.5475936,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,64,831,3,1,6,3,1,0,0,0,0,0,0,0
652766466,652576211,29315,0.0029347239,0.07709417,0.100423634,0,0.05984383,0.27593598,3.6013,nan,0.27580938,1.5177886,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,64,831,3,1,6,3,1,0,0,0,0,0,0,0
652966471,652776187,29315,0.0037792167,0.09157031,0.11757746,0,0.059837293,0.29046017,3.5945096,nan,0.37682417,1.4915881,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,64,831,3,1,6,3,1,0,0,0,0,0,0,0
653166440,652976188,29315,0.0018696995,0.11485775,0.14813378,0,0.059835475,0.30486172,3.5607421,nan,0.55530745,1.441906,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,64,831,3,1,6,3,2,0,0,0,0,0,0,0
653366438,653176212,29315,0.007823832,0.13340455,0.18754318,0,0.059851274,0.319064,0.019101871,nan,0.76845384,1.4038589,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,2,0,0,0,0,0,0,0
653566463,653376188,29187,0.010447874,0.19307967,0.24025874,0,0.05994782,0.33298028,0.0035721152,nan,0.9775317,1.3614376,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,2,0,0,0,1,0,0,0
653766442,653576187,12803,0.007680846,0.07623479,0.1166922,0,0.07312141,0.346629,0.00820348,nan,1.504844,0.0961758,0.0,nan,0.0,0.005,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,2,0,0,0,0,0,0,0
