timestamp,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],x,y,z,nav_state,output[0],output[1],output[2],output[3]
633036188,-0.15117837,-0.13515396,-9.783056,0.24768372,2.8074458,-0.7233496,2,1102.0,1100.0,1102.0,1100.0
633041188,-0.07032036,0.007045453,-9.878072,0.24768372,2.8074458,-0.7233496,2,1102.0,1100.0,1102.0,1100.0
633046210,-0.19318123,-0.16393933,-9.649552,0.24768372,2.8074458,-0.7233496,2,1102.0,1100.0,1102.0,1100.0
633051188,-0.074933745,-0.0023378977,-9.897123,0.24768372,2.8074458,-0.7233496,2,1102.0,1100.0,1102.0,1100.0
633056188,-0.14963652,0.048465256,-9.807065,0.24768372,2.8074458,-0.7233496,2,1102.0,1100.0,1102.0,1100.0
633061211,0.045280185,-0.14057282,-9.929798,0.24768372,2.8074458,-0.7233496,2,1102.0,1100.0,1102.0,1100.0
633066188,-0.2364316,0.109286144,-9.910452,0.24768372,2.8074458,-0.7233496,2,1102.0,1100.0,1102.0,1100.0
633071188,0.06615379,-0.16199292,-9.691039,0.24768372,2.8074458,-0.7233496,2,1102.0,1100.0,1102.0,1100.0
633076211,-0.095383145,-0.27011475,-9.830798,0.24754184,2.8074188,-0.723859,2,1102.0,1100.0,1102.0,1100.0
633081188,-0.3009319,-0.08143987,-9.752989,0.24754184,2.8074188,-0.723859,2,1102.0,1100.0,1102.0,1100.0
633086188,0.07421639,-0.20625488,-9.889757,0.24754184,2.8074188,-0.723859,2,1102.0,1100.0,1102.0,1100.0
633091211,-0.21204132,0.03552848,-9.9096775,0.24754184,2.8074188,-0.723859,2,1102.0,1100.0,1102.0,1100.0
633096188,0.19007945,-0.1583909,-9.733844,0.24754184,2.8074188,-0.723859,2,1102.0,1100.0,1102.0,1100.0
633101188,-0.16077732,-0.079305805,-9.700906,0.24754184,2.8074188,-0.723859,2,1102.0,1100.0,1102.0,1100.0
633106210,-0.1518091,0.19367991,-9.825885,0.24754184,2.8074188,-0.723859,2,1102.0,1100.0,1102.0,1100.0
633111188,-0.13268694,-0.15702891,-9.799013,0.24754184,2.8074188,-0.723859,2,1102.0,1100.0,1102.0,1100.0
633116188,-0.12656458,-0.119361944,-9.889916,0.24754184,2.8074188,-0.723859,2,1102.0,1100.0,1102.0,1100.0
633121210,0.03771475,-0.22970463,-9.746633,0.24754184,2.8074188,-0.723859,2,1102.0,1100.0,1102.0,1100.0
633126188,-0.16559282,-0.23744662,-9.849966,0.24754184,2.8074188,-0.723859,2,1102.0,1100.0,1102.0,1100.0
633131191,0.04315456,0.088863105,-9.813632,0.24754184,2.8074188,-0.723859,2,1102.0,1100.0,1102.0,1100.0
633136210,-0.28789985,-0.078166924,-9.909924,0.24754184,2.8074188,-0.723859,2,1102.0,1100.0,1102.0,1100.0
633141188,-0.13475859,0.29742286,-9.782178,0.24754184,2.8074188,-0.723859,2,1102.0,1100.0,1102.0,1100.0
633146188,-0.10295368,-0.054151997,-9.764746,0.24754184,2.8074188,-0.723859,2,1102.0,1100.0,1102.0,1100.0
633151213,-0.114669695,-0.2510342,-9.623657,0.24754184,2.8074188,-0.723859,2,1102.0,1100.0,1102.0,1100.0
633156188,-0.0003375199,0.0015862966,-9.805741,0.24754184,2.8074188,-0.723859,2,1102.0,1100.0,1102.0,1100.0
633161187,-0.26221332,-0.2749091,-9.844452,0.24754184,2.8074188,-0.723859,2,1102.0,1100.0,1102.0,1100.0
633166210,0.0026478553,0.040170915,-9.922974,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633171188,-0.09445716,-0.21042676,-9.826765,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633176187,-0.07013167,-0.09824019,-9.719569,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633181211,-0.17193441,0.010316179,-9.844504,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633186187,-0.0761332,-0.15438269,-9.775846,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633191188,-0.058234133,-0.021341685,-10.041181,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633196210,-0.13180928,-0.17769103,-9.798267,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633201188,0.097337626,-0.078198336,-9.82967,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633206188,-0.03423571,-0.0039020146,-9.615457,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633211211,-0.17426993,0.014346321,-9.831079,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633216188,-0.083703436,-0.122737035,-9.719673,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633221188,-0.16343516,-0.26085702,-9.917427,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633226210,-0.06932393,-0.149864,-9.7740755,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633231188,0.008863253,-0.16012138,-9.698068,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633236187,-0.1761045,0.2716686,-9.886107,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633241210,-0.066375166,-0.072390795,-9.763014,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633246188,-0.18190926,0.10262656,-10.036218,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633251188,-0.15667625,-0.36655632,-9.692219,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633256210,-0.049317345,-0.23070775,-9.72399,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633261188,-0.10725637,0.03573198,-9.7972975,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633266187,-0.12656371,-0.34562248,-9.828595,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633271211,-0.111240506,0.11611022,-9.896081,0.2472902,2.8075764,-0.7243293,2,1102.0,1100.0,1102.0,1100.0
633276188,-0.27488685,-0.074680716,-9.777873,0.24691398,2.807998,-0.7250383,2,1102.0,1100.0,1102.0,1100.0
633281187,0.12504557,0.041814353,-9.766112,0.24691398,2.807998,-0.7250383,2,1102.0,1100.0,1102.0,1100.0
633286210,-0.04645642,-0.04012356,-9.754825,0.24691398,2.807998,-0.7250383,2,1102.0,1100.0,1102.0,1100.0
633291188,-0.05866519,-0.18325293,-9.96035,0.24691398,2.807998,-0.7250383,2,1102.0,1100.0,1102.0,1100.0
633296190,-0.04623686,-0.12927143,-9.808491,0.24691398,2.807998,-0.7250383,2,1102.0,1100.0,1102.0,1100.0
633301211,-0.16954799,-0.08190896,-9.931938,0.24691398,2.807998,-0.7250383,2,1102.0,1100.0,1102.0,1100.0
633306188,0.119261615,-0.09757335,-9.7632265,0.24691398,2.807998,-0.7250383,2,1102.0,1100.0,1102.0,1100.0
633311188,-0.21458223,-0.028165674,-9.832979,0.24691398,2.807998,-0.7250383,2,1102.0,1100.0,1102.0,1100.0
633316210,-0.06577108,0.08837008,-9.809298,0.24691398,2.807998,-0.7250383,2,1102.0,1100.0,1102.0,1100.0
633321188,-0.24117893,-0.14289822,-9.749919,0.24691398,2.807998,-0.7250383,2,1102.0,1100.0,1102.0,1100.0
633326187,-0.20289677,-0.18067221,-9.822059,0.24691398,2.807998,-0.7250383,2,1102.0,1100.0,1102.0,1100.0
633331211,0.11709749,0.0314156,-9.662876,0.24691398,2.807998,-0.7250383,2,1102.0,1100.0,1102.0,1100.0
633336188,-0.14100043,-0.104620025,-9.992343,0.24691398,2.807998,-0.7250383,2,1102.0,1100.0,1102.0,1100.0
633341187,-0.041601833,0.12575778,-9.794913,0.24691398,2.807998,-0.7250383,2,1102.0,1100.0,1102.0,1100.0
633346210,-0.19252808,-0.1803069,-9.830198,0.24691398,2.807998,-0.7250383,2,1102.0,1100.0,1102.0,1100.0
633351188,-0.15156487,-0.14215012,-9.769547,0.24691398,2.807998,-0.7250383,2,1102.0,1100.0,1102.0,1100.0
633356187,-0.25404105,-0.065153,-9.799348,0.24691398,2.807998,-0.7250383,2,1102.0,1100.0,1102.0,1100.0
633361211,-0.06042069,-0.13696082,-9.888519,0.24691398,2.807998,-0.7250383,2,1102.0,1100.0,1102.0,1100.0
633366188,-0.081348546,-0.10351976,-9.778157,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633371187,-0.22762333,-0.14613427,-9.817232,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633376211,0.062297635,0.17669018,-9.71278,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633381188,-0.13503247,-0.12319865,-9.845272,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633386187,0.04294646,0.15053947,-9.832318,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633391211,-0.11474361,-0.122864425,-9.8259945,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633396190,-0.11424302,-0.36624134,-9.810896,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633401187,-0.04077526,-0.0035186128,-9.730113,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633406211,-0.06343711,-0.20265484,-9.830677,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633411188,-0.1326043,0.002961397,-9.879697,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633416187,-0.10435662,0.17015488,-9.830253,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633421211,-0.08837053,-0.21963945,-9.872763,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633426189,-0.10091077,0.13327628,-9.665938,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633431188,0.04712411,-0.15114714,-9.905764,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633436211,-0.10814735,0.08399018,-9.888961,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633441188,-0.10287347,-0.11762328,-9.778147,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633446187,-0.12989853,-0.15814526,-9.876421,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633451211,-0.07587733,-0.15785651,-9.684792,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633456188,-0.13887505,-0.12528583,-9.89985,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633461188,-0.2862652,-0.015250099,-9.889776,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633466211,-0.06527284,0.027818792,-9.7639065,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633471188,-0.08486186,-0.04287451,-9.901407,0.24657024,2.8083563,-0.7255554,2,1102.0,1100.0,1102.0,1100.0
633476187,0.07751127,-0.14726141,-9.611134,0.24616876,2.8087082,-0.72635734,2,1102.0,1100.0,1102.0,1100.0
633481211,-0.06508148,-0.059025742,-10.002187,0.24616876,2.8087082,-0.72635734,2,1102.0,1100.0,1102.0,1100.0
633486188,-0.17054723,-0.0018161205,-9.716998,0.24616876,2.8087082,-0.72635734,2,1102.0,1100.0,1102.0,1100.0
633491187,-0.00668706,-0.013798163,-9.835961,0.24616876,2.8087082,-0.72635734,2,1102.0,1100.0,1102.0,1100.0
633496211,-0.15953256,-0.26443195,-9.853763,0.24616876,2.8087082,-0.72635734,2,1102.0,1100.0,1102.0,1100.0
633501188,0.00599802,-0.2079607,-9.730016,0.24616876,2.8087082,-0.72635734,2,1102.0,1100.0,1102.0,1100.0
633506187,0.014670684,-0.12532781,-9.846458,0.24616876,2.8087082,-0.72635734,2,1102.0,1100.0,1102.0,1100.0
633511211,-0.09890401,-0.0060903886,-9.769315,0.24616876,2.8087082,-0.72635734,2,1102.0,1100.0,1102.0,1100.0
633516188,-0.051017087,0.16184436,-9.894286,0.24616876,2.8087082,-0.72635734,2,1102.0,1100.0,1102.0,1100.0
633521188,-0.11688233,-0.20105852,-9.90627,0.24616876,2.8087082,-0.72635734,2,1102.0,1100.0,1102.0,1100.0
633526211,-0.17900254,0.004475804,-9.779652,0.24616876,2.8087082,-0.72635734,2,1102.0,1100.0,1102.0,1100.0
633531188,-0.02047865,-0.16022745,-9.729812,0.24616876,2.8087082,-0.72635734,2,1102.0,1100.0,1102.0,1100.0
633536187,-0.2275518,-0.154569,-9.841152,0.24616876,2.8087082,-0.72635734,2,1102.0,1100.0,1102.0,1100.0
633541211,-0.01620038,-0.13277712,-9.859256,0.24616876,2.8087082,-0.72635734,2,1102.0,1100.0,1102.0,1100.0
633546188,-0.2812387,-0.078838795,-9.919107,0.24616876,2.8087082,-0.72635734,2,1102.0,1100.0,1102.0,1100.0
633551188,-0.021018928,0.091109596,-9.740032,0.24616876,2.8087082,-0.72635734,2,1102.0,1100.0,1102.0,1100.0
633556213,-0.1499044,-0.024390884,-9.699883,0.24616876,2.8087082,-0.72635734,2,1102.0,1100.0,1102.0,1100.0
633561192,-0.131979,0.008060768,-9.735417,0.24616876,2.8087082,-0.72635734,2,1102.0,1100.0,1102.0,1100.0
633566186,-0.08491292,-0.20813122,-9.892428,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633571211,-0.20364042,0.05369463,-9.934431,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633576188,0.11841441,-0.29172975,-9.851556,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633581188,-0.117344074,-0.17895956,-9.813688,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633586211,-0.047794722,0.070938304,-9.830418,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633591188,-0.17438912,-0.1748416,-9.876433,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633596187,-0.09857049,0.009430312,-9.8673525,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633601211,-0.17200558,-0.197645,-9.722529,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633606187,0.035704046,-0.12537654,-9.835562,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633611188,-0.08385362,0.066814885,-9.728757,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633616211,-0.06457437,-0.15405047,-9.955445,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633621188,-0.10042079,0.10763682,-9.730991,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633626187,-0.2758665,-0.0915467,-9.847209,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633631211,-0.017041475,0.06755824,-9.828458,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633636188,-0.26880255,-0.25500363,-9.75681,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633641187,0.0029601192,-0.06098148,-9.997498,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633646211,-0.20632927,-0.054357134,-9.732498,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633651188,-0.014658667,-0.13870972,-9.834571,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633656187,-0.09183836,0.08938149,-9.726268,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633661212,-0.1940143,-0.13318472,-9.78136,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633666187,-0.0012094565,-0.075802095,-9.978802,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633671188,-0.33542612,-0.29767704,-9.859913,0.24597707,2.8089852,-0.72694606,2,1102.0,1100.0,1102.0,1100.0
633676211,0.0794633,-0.10801935,-9.874096,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633681188,-0.10548108,-0.091282554,-9.772912,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633686187,-0.005271379,-0.09079265,-9.719988,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633691211,-0.035762336,0.1455898,-9.814464,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633696188,-0.12128082,-0.17109844,-9.780105,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633701188,0.10027952,0.04232498,-9.82748,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633706211,-0.2241311,-0.30070558,-9.831699,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633711188,-0.10487133,-0.09405492,-9.935931,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633716187,-0.08646116,0.179944,-9.906271,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633721211,-0.001646947,-0.21488376,-9.759608,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633726188,-0.055735663,0.09107415,-9.680032,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633731187,-0.27239597,-0.19749267,-9.791236,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633736211,-0.18420537,0.022214849,-9.714371,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633741189,-0.15932697,0.060235817,-9.901709,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633746187,-0.120317936,-0.39339992,-9.769773,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633751211,0.11877944,0.034761485,-9.850508,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633756187,-0.0957048,-0.26922458,-9.977835,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633761187,-0.32610503,0.09907576,-9.851018,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633766211,0.14540322,0.18940717,-9.837882,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633771188,-0.24566887,-0.25165236,-9.587938,0.24597807,2.8092132,-0.72787976,2,1112.0,1107.0,1112.0,1100.0
633776187,-0.009064073,-0.1780402,-9.745942,0.2460669,2.8093286,-0.72862375,2,1114.0,1119.0,1128.0,1114.0
633781212,0.036703568,-0.09929398,-9.858144,0.2460669,2.8093286,-0.72862375,2,1114.0,1119.0,1128.0,1114.0
633786187,-0.21531066,-0.15294921,-9.9573,0.2460669,2.8093286,-0.72862375,2,1114.0,1119.0,1128.0,1114.0
633791188,0.18164222,0.079967976,-9.800669,0.2460669,2.8093286,-0.72862375,2,1114.0,1119.0,1128.0,1114.0
633796211,-0.216063,-0.10472467,-9.736503,0.2460669,2.8093286,-0.72862375,2,1114.0,1119.0,1128.0,1114.0
633801188,-0.08009984,-0.2909289,-9.675193,0.2460669,2.8093286,-0.72862375,2,1114.0,1119.0,1128.0,1114.0
633806187,0.029614232,0.17240337,-9.840698,0.2460669,2.8093286,-0.72862375,2,1114.0,1119.0,1128.0,1114.0
633811215,-0.32597265,-0.114681624,-10.001045,0.2460669,2.8093286,-0.72862375,2,1114.0,1119.0,1128.0,1114.0
633816187,0.07038779,-0.05719984,-9.732317,0.2460669,2.8093286,-0.72862375,2,1114.0,1119.0,1128.0,1114.0
633821188,0.1190384,-0.44265962,-9.795243,0.2460669,2.8093286,-0.72862375,2,1114.0,1119.0,1128.0,1114.0
633826211,-0.38650507,-0.082849145,-9.871122,0.2460669,2.8093286,-0.72862375,2,1114.0,1119.0,1128.0,1114.0
633831187,-0.14801444,0.45237482,-9.790497,0.2460669,2.8093286,-0.72862375,2,1114.0,1119.0,1128.0,1114.0
633836187,-0.02781116,-0.36284748,-9.889545,0.2460669,2.8093286,-0.72862375,2,1114.0,1119.0,1128.0,1114.0
633841212,-0.13575512,-0.108066246,-9.471138,0.2460669,2.8093286,-0.72862375,2,1114.0,1119.0,1128.0,1114.0
633846186,-0.28043216,0.32117477,-10.081041,0.2460669,2.8093286,-0.72862375,2,1114.0,1119.0,1128.0,1114.0
633851188,-0.12517466,-0.39853865,-9.588617,0.2460669,2.8093286,-0.72862375,2,1114.0,1119.0,1128.0,1114.0
633856210,0.057996243,-0.28126797,-9.779655,0.2460669,2.8093286,-0.72862375,2,1114.0,1119.0,1128.0,1114.0
633861188,-0.12029181,0.20875323,-9.974374,0.2460669,2.8093286,-0.72862375,2,1114.0,1119.0,1128.0,1114.0
633866188,-0.02627816,-0.298715,-9.735891,0.2462406,2.8094637,-0.72913265,2,1114.0,1119.0,1128.0,1114.0
633871211,-0.043571275,-0.112052865,-9.907196,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633876187,-0.07942985,0.19919735,-9.790266,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633881188,-0.29759416,-0.41412136,-9.918459,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633886210,0.13619412,0.18846671,-9.892839,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633891188,0.015622888,-0.17099461,-9.828162,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633896188,-0.04722591,-0.1216969,-9.625116,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633901211,-0.0220111,-0.033449918,-9.826477,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633906187,-0.25054112,0.06307716,-9.789881,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633911189,-0.08034638,-0.36701095,-9.853057,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633916210,-0.099491835,0.38195547,-9.776759,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633921188,0.038540665,-0.50563705,-9.779518,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633926188,-0.34083027,-0.13042192,-9.88025,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633931211,0.045005724,0.07933126,-9.938043,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633936187,-0.24975981,0.22163224,-9.851519,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633941188,-0.0045024664,-0.39889956,-9.713018,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633946210,-0.29403403,-0.07434369,-9.873355,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633951187,-0.2250532,-0.045201834,-9.802003,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633956187,0.3814043,-0.29588035,-9.661986,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633961211,-0.50065404,0.124091536,-9.930914,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633966188,-0.07167435,0.098867156,-9.741222,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633971188,0.19501767,0.11081612,-9.644628,0.2462406,2.8094637,-0.72913265,2,1134.0,1132.0,1140.0,1124.0
633976210,-0.07202508,-0.36193648,-9.77743,0.24654396,2.809618,-0.7294921,2,1149.0,1153.0,1151.0,1140.0
633981188,-0.24578372,0.028589698,-10.005379,0.24654396,2.809618,-0.7294921,2,1149.0,1153.0,1151.0,1140.0
633986187,-0.08985733,-0.039220046,-9.894023,0.24654396,2.809618,-0.7294921,2,1149.0,1153.0,1151.0,1140.0
633991211,0.11766513,0.046385992,-9.828058,0.24654396,2.809618,-0.7294921,2,1149.0,1153.0,1151.0,1140.0
633996188,0.00032422334,-0.369777,-9.832809,0.24654396,2.809618,-0.7294921,2,1149.0,1153.0,1151.0,1140.0
634001188,-0.2818973,0.10643746,-9.985522,0.24654396,2.809618,-0.7294921,2,1149.0,1153.0,1151.0,1140.0
634006210,0.1248515,-0.57393545,-9.6132765,0.24654396,2.809618,-0.7294921,2,1149.0,1153.0,1151.0,1140.0
634011188,-0.011998802,-0.07014447,-9.7425785,0.24654396,2.809618,-0.7294921,2,1149.0,1153.0,1151.0,1140.0
634016188,-0.42956886,0.20779777,-9.825388,0.24654396,2.809618,-0.7294921,2,1149.0,1153.0,1151.0,1140.0
634021213,0.06772592,-0.24691442,-9.683239,0.24654396,2.809618,-0.7294921,2,1149.0,1153.0,1151.0,1140.0
634026187,-0.038626496,0.00093217834,-9.664493,0.24654396,2.809618,-0.7294921,2,1149.0,1153.0,1151.0,1140.0
634031188,-0.092362605,-0.08306282,-10.009712,0.24654396,2.809618,-0.7294921,2,1149.0,1153.0,1151.0,1140.0
634036210,-0.07829422,-0.15193535,-9.891444,0.24654396,2.809618,-0.7294921,2,1149.0,1153.0,1151.0,1140.0
634041187,-0.21680576,-0.14916834,-9.870831,0.24654396,2.809618,-0.7294921,2,1149.0,1153.0,1151.0,1140.0
634046188,-0.37688544,0.28870484,-9.878105,0.24654396,2.809618,-0.7294921,2,1149.0,1153.0,1151.0,1140.0
634051211,0.034096103,-0.53068197,-9.731151,0.24654396,2.809618,-0.7294921,2,1149.0,1153.0,1151.0,1140.0
634056188,-0.33958262,0.090187065,-9.911362,0.24654396,2.809618,-0.7294921,2,1149.0,1153.0,1151.0,1140.0
634061188,0.14550187,0.078300126,-9.805865,0.24654396,2.809618,-0.7294921,2,1149.0,1153.0,1151.0,1140.0
634066210,-0.020813104,-0.065933876,-9.731532,0.24689706,2.8096995,-0.7297231,2,1149.0,1153.0,1151.0,1140.0
634071188,-0.23842765,0.104867116,-9.892032,0.24689706,2.8096995,-0.7297231,2,1166.0,1168.0,1167.0,1153.0
634076186,0.06668929,-0.26140115,-9.699831,0.24689706,2.8096995,-0.7297231,2,1166.0,1168.0,1167.0,1153.0
634081211,-0.19592015,-0.04094716,-9.740862,0.24689706,2.8096995,-0.7297231,2,1166.0,1168.0,1167.0,1153.0
634086188,-0.08465588,0.32096535,-9.784271,0.24689706,2.8096995,-0.7297231,2,1166.0,1168.0,1167.0,1153.0
634091188,-0.022257488,-0.29021206,-9.750858,0.24689706,2.8096995,-0.7297231,2,1166.0,1168.0,1167.0,1153.0
634096210,0.0017910165,-0.26005387,-10.082037,0.24689706,2.8096995,-0.7297231,2,1166.0,1168.0,1167.0,1153.0
634101188,-0.045492947,-0.02244094,-9.968181,0.24689706,2.8096995,-0.7297231,2,1166.0,1168.0,1167.0,1153.0
634106187,0.075049825,-0.3852493,-9.800021,0.24689706,2.8096995,-0.7297231,2,1166.0,1168.0,1167.0,1153.0
634111213,-0.11353424,0.0030390383,-9.885241,0.24689706,2.8096995,-0.7297231,2,1166.0,1168.0,1167.0,1153.0
